feature,r
PC.Vibrotactile Monitor/Discrimination,-0.03231364104743642
ST.Vibration,-0.032522970659398395
ST.Clicks,-0.032780555718636833
ST.None,-0.032796568885382356
PC.Passive Viewing,-0.032930833489911424
ST.Electricity,-0.03399708589477516
SM.None,-0.03416858181386468
PC.Finger Tapping/Button Press,-0.034502849859582345
Contrast.Group,-0.03495498339589129
ST.Heat,-0.035670193901910716
RT.Finger Tapping,-0.036838629436814464
BD.Cognition,-0.03769752078900114
PC.Theory of Mind,-0.03908962203284858
ST.Pictures,-0.03978131262226211
Instruct.Passive/Rest,-0.04690005017955856
BD.Cognition.Social Cognition,-0.04729926931535084
BD.Perception.Somesthesis.Pain,-0.05056891637102203
BD.Action.Execution,-0.05193786178801041
Instruct.Move,-0.05361941228301104
PC.Pain Monitor/Discrimination,-0.055841225904656316
PC.Reward,-0.05626567969996284
SM.Tactile,-0.05846572250772955
BD.Emotion,-0.06828017701812698
