feature,r
PC.Whistling,-0.006715033996598447
RT.Whistle,-0.006715033996598447
PC.Isometric Force,-0.0067304698924118165
RM.Oral/Facial,-0.007051969082237535
BD.Pharmacology.Alcohol,-0.007242214488040747
ST.Vignettes,-0.007242214488040759
ST.Instruction,-0.007242214488040771
Instruct.Predict,-0.007242214488040806
PC.Cued Speech,-0.007242214488040816
PC.Fluency Induction,-0.007242214488040816
ST.Playing Cards,-0.00724221448804082
PC.Visual Motion,-0.007242214488040879
RM.Shoulder,-0.007242214488040906
ST.Braille,-0.007242214488040949
BD.Action.Motor Learning,-0.007291884326780664
PC.Mental Rotation,-0.00744803495917253
ST.Symbols,-0.007718447034043207
PC.Hand-Eye Coordination,-0.007742647942843669
BD.Interoception.Sleep,-0.007790450859186696
PC.Chewing/Swallowing,-0.008168042515986651
BD.Interoception,-0.008261856199621213
PC.Lexical Decision,-0.008261856199621378
ST.Infusion,-0.008273085466529275
ST.Blurred disk,-0.008363136311984586
ST.Air Puff,-0.008363136311984586
BD.Action.Inhibition,-0.008463841758605163
PC.Gambling,-0.008820979334620177
PC.Flanker,-0.008895781341272575
PC.Reasoning/Problem Solving,-0.008942010358598202
ST.Film Clip,-0.009350882718254306
RT.Blink,-0.009350882718254365
Contrast.Stimulus Modality,-0.009551520990214947
BD.Perception.Audition,-0.00960691460456297
ST.Acupuncture,-0.009699975026232521
BD.Interoception.Hunger,-0.009742864031154316
Contrast.Experience Dependent Change,-0.009866396122178683
SM.Auditory,-0.010019833184140318
BD.Interoception.Sexuality,-0.010089299440202112
Instruct.Imagine,-0.010241442264028745
BD.Emotion.Happiness.Humor,-0.010244049414328174
RT.Micturate,-0.010244049414328273
PC.Acupuncture,-0.010325233380448207
PC.Syntactic Discrimination,-0.010662615576841455
ST.Scenes,-0.011065562486878296
PC.Meditation,-0.011065562486878334
PC.Paired Associate Recall,-0.01119459785649761
PC.Object Manipulation/Discrimination,-0.01125477503902654
PC.Anti-Saccades,-0.011473243474590705
PC.Fixation,-0.011940845969695421
PC.Figurative Language,-0.011946454621255913
Instruct.Sing,-0.012019341898163234
Instruct.Answer,-0.012102800619892627
ST.Tactile Stimulation,-0.012139717560771486
RT.Grasp,-0.01228598831717093
BD.Emotion.Anger,-0.01237200361088512
ST.Stories,-0.012717829904503876
ST.Music,-0.013008456445962555
RM.Leg,-0.013228475692297825
RT.None,-0.013328034147924956
BD.Interoception.Thirst,-0.013739385500434501
RM.Torso,-0.013875051269498305
RM.None,-0.014176038659605416
PC.Hypercapnia,-0.014492967925553027
BD.Interoception.Respiration Regulation,-0.014492967925553027
SM.Interoceptive,-0.014646494707154657
BD.Perception.Vision,-0.014742125842880168
BD.Action.Rest,-0.015204598112566567
PC.Affective Pictures,-0.015387414458529706
ST.Faces,-0.015420795809569053
PC.Face Monitor/Discrimination,-0.016196743881459655
PC.Flashing Checkerboard,-0.016206816771249657
RT.Drink,-0.016588962817048185
PC.Sequence Recall/Learning,-0.01664208772613514
RT.Draw,-0.016975148637475703
ST.Inhalation,-0.01725573628930091
PC.Video Games,-0.017255736289300917
PC.Affective Words,-0.017563502241461405
PC.Self-Reflection,-0.017757170445344292
PC.Hunger/Satiety,-0.01811879733063109
ST.Shapes,-0.018252111646332433
BD.Perception.Vision.Shape,-0.018394369823674397
ST.Sounds (Environmental),-0.01876782703505527
PC.Micturition,-0.019011204113304817
RT.Flexion/Extension,-0.019126185614805596
PC.Transcranial Magnetic Stimulation,-0.019298946694896763
PC.Drawing,-0.019384715810039532
PC.Pitch Monitor/Discrimination,-0.01953180358214889
ST.TMS,-0.019728661133157847
RM.Pelvis,-0.02007908263985528
ST.Abstract/Geometrical,-0.020167711234282373
RT.Swallow,-0.02026816362946281
PC.Emotion Induction,-0.02030812221715642
BD.Cognition.Memory,-0.02134801577245658
BD.Interoception.Bladder,-0.022390250364439337
RM.Arm,-0.02316016702885339
PC.Deception,-0.023294313920102463
RT.Saccades,-0.023823733480109834
BD.Emotion.Anxiety,-0.023969629407655027
ST.Pain,-0.024044430718016582
BD.Emotion.Fear,-0.02442439986195713
PC.Rest,-0.02454274360735698
PC.Saccades,-0.024924024077647895
RM.Ocular,-0.025115594908979504
SM.Olfactory,-0.025992857939146657
Contrast.Session,-0.026185889241348348
PC.Grasping,-0.026191052136309578
BD.Perception.Vision.Motion,-0.026803687585714695
ST.Odor,-0.0268135029152164
BD.Perception.Olfaction,-0.0288095920394014
PC.Flexion/Extension,-0.028999513357523123
PC.Olfactory Monitor/Discrimination,-0.02940385370559746
PC.Autobiographical Recall,-0.030101811050943977
PC.Passive Listening,-0.030338919657081315
PC.Taste,-0.03095121470765189
BD.Emotion.Sadness,-0.030964688789798456
SM.Gustatory,-0.031440149412268456
ST.Food,-0.03150107246279328
BD.Emotion.Disgust,-0.03171768327359069
BD.Perception.Gustation,-0.03464467170791707
Contrast.External Variable,-0.035053551737301146
Instruct.Choose,-0.03518389796298595
BD.Emotion.Happiness,-0.03610878834421991
PC.Classical Conditioning,-0.03621853282652239
ST.Clicks,-0.037843790749358855
Contrast.Group,-0.03835199722764861
ST.Pictures,-0.038624722236813507
ST.Heat,-0.03927345918393333
ST.Electricity,-0.03995040434234405
ST.None,-0.040591979963974276
SM.None,-0.0411750928016188
RT.Finger Tapping,-0.04129119313882651
PC.Vibrotactile Monitor/Discrimination,-0.04247345219405642
PC.Passive Viewing,-0.04247484391443189
ST.Vibration,-0.04268240342527662
Instruct.Attend,-0.04290809032350887
BD.Perception.Somesthesis,-0.04314929386349805
PC.Finger Tapping/Button Press,-0.04645845616799156
PC.Theory of Mind,-0.04669323812907365
BD.Cognition,-0.04773625981121482
BD.Perception.Somesthesis.Pain,-0.055316844323389444
BD.Cognition.Social Cognition,-0.05540730659183746
Instruct.Passive/Rest,-0.05780627429747558
PC.Reward,-0.06162823355050957
PC.Pain Monitor/Discrimination,-0.061880542383251
Instruct.Move,-0.06707171887946604
BD.Action.Execution,-0.0676109517824911
SM.Tactile,-0.06900695925708836
BD.Emotion,-0.07730265834534517
