feature,r
RM.Other,0.01735704173784568
PC.Visuospatial Attention,0.0170329542770709
PC.Saccades,0.016621862831306025
ST.Air Puff,0.01659887267646969
PC.Sexual Arousal/Gratification,0.016364687096577627
Contrast.Response Modality,0.016179295920460097
PC.Stroop-Color Word,0.016060964187371213
PC.Physical Size,0.015412903449711994
PC.Face Monitor/Discrimination,0.01505096506830429
Instruct.Answer,0.01489543206805181
SM.Auditory,0.01471005349955741
PC.Wisconsin Card Sorting Test,0.014558030417038965
BD.Perception.Vision,0.01451823251023761
RT.Unknown,0.01408343119893379
RM.Unknown,0.01408343119893379
ST.Infusion,0.014080145343915699
PC.Cued Explicit Recognition/Recall,0.013985676443963908
Instruct.Fixate,0.013470873691724039
Contrast.Instruction,0.01313928009192622
Instruct.Detect,0.013129866750806032
ST.Abstract Patterns,0.012645641920610922
PC.Luminance,0.012171254229907778
BD.Cognition.Reasoning,0.011741327227268703
ST.Braille,0.011544115269987113
ST.Heat,0.011121753491579362
Contrast.Stimulus Modality,0.010975055003256195
ST.Tones,0.010809625763940182
ST.Faces and Scenes,0.010282244234974468
PC.Visual Motion,0.009809605676948994
Instruct.Encode,0.009584932950676
BD.Perception.Olfaction,0.009146593206614585
SM.Olfactory,0.009093777366345824
BD.Cognition.Space,0.00835013741386385
ST.Pseudowords,0.00811692129504346
Instruct.Experience,0.00808654776769382
PC.Olfactory Monitor/Discrimination,0.008000425469318688
ST.Scenes,0.007914499497262795
PC.n-back,0.007638744938902079
ST.Odor,0.007273940200009267
SM.Interoceptive,0.007123780292377167
RT.Smile,0.007110867398738812
RT.Whistle,0.007032054247291273
PC.Whistling,0.007032054247291273
ST.Uniform Screen,0.006980202001907815
BD.Cognition.Memory.Working,0.00692595333835286
RT.Manipulate,0.0064912220782179664
Instruct.Attend,0.006254641148984392
RT.None,0.005069765884921595
BD.Interoception.Bladder,0.004771469789126954
BD.Cognition.Memory,0.0046376445847283645
RM.None,0.004600156299428039
ST.Letters and abstract objects,0.0045804637890355685
ST.Faces,0.004507203007246565
ST.Film Clip,0.004485606656166162
PC.Pitch Monitor/Discrimination,0.004098226380615873
PC.Micturition,0.004089430712805332
PC.Orthographic Discrimination,0.004087980769164181
PC.Visual Pursuit/Tracking,0.0038878497581732938
PC.Grasping,0.0034262040374955787
BD.Interoception.Thirst,0.0033475336732926423
PC.Finger Tapping/Button Press,0.003261280242590041
PC.Word Generation (Covert),0.0031583958082686825
BD.Interoception.Sexuality,0.0026204810197999694
Instruct.Rate,0.0019100808883617496
BD.Perception.Vision.Shape,0.0019011221518573389
ST.Dots,0.0009440788832688474
PC.Stroop-Other,-1.3308114903697987e-05
BD.Perception.Somesthesis.Pain,-0.00030244909212809464
ST.Sounds (Environmental),-0.000397575999993168
BD.Action.Preparation,-0.00040014629371499404
ST.Symbols,-0.000531457260768838
PC.Thirst Induction,-0.0005356674691043999
RT.Breath-Hold,-0.0007859178071422893
BD.Perception.Vision.Color,-0.0007892215982412609
ST.Noise,-0.0008557055848101193
BD.Emotion.Anger,-0.0010429296472099488
PC.Passive Listening,-0.001363313576580892
ST.Numbers,-0.001959425911571128
BD.Action.Imagination,-0.0020637692339506267
PC.Episodic Recall,-0.002109046153653485
PC.Isometric Force,-0.002771389691730942
BD.Interoception.Sleep,-0.00295382624046259
PC.Recitation/Repetition (Overt),-0.0036128528995513632
BD.Emotion.Anxiety,-0.003631227243929951
RM.Pelvis,-0.0036922593792208303
PC.Paired Associate Recall,-0.0037553680719332547
BD.Pharmacology.Caffeine,-0.004191949796546085
PC.Multi-Tasking,-0.004191949796546106
RM.Wrist,-0.004191949796546109
Instruct.Maintain,-0.004191949796546124
ST.Arrow,-0.004191949796546124
PC.Affective Words,-0.004277091282028152
PC.Pain Monitor/Discrimination,-0.004808835874365065
BD.Cognition.Language.Speech,-0.004828285068979448
PC.Reading (Covert),-0.004879394751577931
ST.Pain,-0.004921666682323954
PC.Task Switching,-0.005015207094077631
Instruct.Sing,-0.005177666085782951
ST.Instruction,-0.005253240788907943
BD.Cognition.Language.Orthography,-0.0053876867228388504
Instruct.Repeat,-0.005643606519278448
BD.Emotion.Happiness.Humor,-0.005881116843180618
PC.Meditation,-0.0058944427046092596
ST.Spinner,-0.005928700170146057
BD.Interoception.Thermoregulation,-0.005928700170146079
PC.Counting/Calculation,-0.005948352130698809
PC.Fluency Induction,-0.005983560617555546
PC.Cued Speech,-0.005983560617555546
ST.Digits,-0.006336175217960524
PC.Fixation,-0.006346270223429105
ST.Abstract/Geometrical,-0.006480964474521249
ST.Letters,-0.006641587102894562
ST.Inhalation,-0.00666942657703681
PC.Trauma Recall,-0.0068299406683872445
PC.Hypercapnia,-0.006858923566944211
BD.Interoception.Respiration Regulation,-0.006858923566944211
PC.Drawing,-0.006879758306543356
PC.Music Production,-0.006899734458850498
ST.Mathematical Equation,-0.006902517902940055
BD.Emotion.Fear,-0.007166303508896823
BD.Pharmacology.Alcohol,-0.007261620317688836
Instruct.Predict,-0.00726162031768884
ST.Playing Cards,-0.007261620317688846
RM.Shoulder,-0.007261620317688857
ST.Blurred disk,-0.007278641088917454
RT.Draw,-0.00745816698589492
Instruct.Count,-0.007534034176470962
PC.Flanker,-0.007921235726640573
PC.Chewing/Swallowing,-0.007973015371598512
PC.Word Stem Completion (Covert),-0.008140872257813642
ST.None,-0.008201649190897387
BD.Cognition.Memory.Explicit,-0.008290984323508931
PC.Stroop-Counting,-0.008385545700557885
Instruct.Read,-0.008421369226530284
PC.Naming (Covert),-0.008580721608978291
RM.Torso,-0.008665272247201592
PC.Encoding,-0.008692014900627747
PC.Reasoning/Problem Solving,-0.008717072970877083
BD.Cognition.Language.Syntax,-0.008779360886706083
PC.Driving,-0.00891564554283068
PC.Syntactic Discrimination,-0.008975223129975804
BD.Emotion.Happiness,-0.008997378395933163
PC.Figurative Language,-0.009018112722716859
RT.Blink,-0.009375938816411808
