feature,r
BD.Perception.Vision.Shape,-0.03126656768670849
ST.Fixation Point,-0.031492222514048956
PC.Grasping,-0.03256417825686752
RT.Saccades,-0.03259156155639431
RM.Ocular,-0.034114248152587276
Instruct.Attend,-0.03443123347693357
RT.Grasp,-0.03452632708631992
PC.Naming (Overt),-0.035701854444536434
PC.Saccades,-0.03657775704515233
PC.Passive Listening,-0.038387628121188455
Instruct.Fixate,-0.03887725814900229
BD.Cognition.Language.Speech,-0.03922303457976784
RM.Oral/Facial,-0.039385775535250155
BD.Cognition.Language.Syntax,-0.0398992089059378
ST.Tones,-0.041196093385241224
PC.Visual Object Identification,-0.04226912996573475
BD.Perception.Vision.Motion,-0.04444477477029433
BD.Perception.Somesthesis,-0.047360214511518124
PC.Finger Tapping/Button Press,-0.04820914159985164
ST.Clicks,-0.048552350847819954
PC.Flexion/Extension,-0.05256852262247705
Contrast.Response Type,-0.05298036111399648
RT.Flexion/Extension,-0.0537543003157821
BD.Perception.Audition,-0.05387201291447531
PC.Vibrotactile Monitor/Discrimination,-0.05436905620408406
ST.Vibration,-0.05461423083727975
Contrast.Stimulus Modality,-0.05592177969184436
RT.Finger Tapping,-0.055926796134814556
SM.Auditory,-0.05631534864199301
Contrast.Response Modality,-0.06121011300954057
ST.None,-0.0708619788821584
SM.None,-0.0708927597696615
RT.None,-0.0769872126859283
RM.None,-0.07720148465450899
Instruct.Move,-0.0817283906922275
Instruct.Passive/Rest,-0.08380962077298844
BD.Action.Execution,-0.1013184724213522
