feature,r
BD.Cognition.Language.Orthography,-0.002702153097971209
BD.Emotion.Disgust,-0.0028837795835157474
BD.Cognition.Time,-0.003612920866057242
BD.Interoception,-0.003647311906096115
PC.Lexical Decision,-0.0037047073741894626
RT.Breath-Hold,-0.0037252394786188147
PC.Word Generation (Covert),-0.003853034302718659
PC.Pointing,-0.003932908431844366
ST.Vignettes,-0.003941829428579494
ST.Arrow,-0.003978162068875693
Instruct.Add,-0.003978162068875695
BD.Pharmacology.Caffeine,-0.003978162068875695
RM.Wrist,-0.003978162068875695
PC.Physical Size,-0.004058963184590589
ST.Faces,-0.0042559377056083005
BD.Perception.Somesthesis.Pain,-0.004438879889913995
PC.Pain Monitor/Discrimination,-0.004555470582233454
ST.Playing Cards,-0.004562766527208042
ST.Acupuncture,-0.004791843600658116
RT.Manipulate,-0.005313802822025077
PC.Acupuncture,-0.005469480589329211
PC.Recitation/Repetition (Covert),-0.00559467689237232
RM.Unknown,-0.0056263388826947435
RT.Unknown,-0.0056263388826947435
ST.Spinner,-0.005626338882694744
BD.Interoception.Thermoregulation,-0.005626338882694745
ST.Numbers,-0.005705105000193722
ST.Objects,-0.005865757701275082
Instruct.Predict,-0.005959874999122268
PC.Figurative Language,-0.006205445104612027
ST.Infusion,-0.006438041502992071
PC.Magnitude Comparison (Non-symbolic),-0.00656378234025691
PC.Tactile Monitor/Discrimination,-0.006572316663170074
PC.Encoding,-0.006791464028933534
BD.Pharmacology.Alcohol,-0.006891280647065075
ST.Instruction,-0.0068912806470650834
RM.Shoulder,-0.006891280647065085
PC.Fluency Induction,-0.006891280647065085
PC.Cued Speech,-0.006891280647065085
PC.Visual Motion,-0.006891280647065088
PC.Grasping,-0.007238354170929567
PC.Magnitude Comparison (Symbolic),-0.007581474061707556
PC.Digit/Numerical,-0.007581474061707556
BD.Cognition.Language,-0.007733534353593438
RT.Grasp,-0.007764774187540017
BD.Emotion.Sadness,-0.007815654207336289
PC.Luminance,-0.007957886294408563
