feature,r
PC.Mental Rotation,-0.018909785817397714
Instruct.Name,-0.01898768601389004
PC.Counting/Calculation,-0.019187180655800995
Instruct.Detect,-0.019207565311394708
PC.Taste,-0.020522138684135886
BD.Perception.Gustation,-0.020605658934838622
ST.Clicks,-0.02089085735043022
ST.Abstract/Geometrical,-0.021558649806867464
Instruct.Fixate,-0.02172796261167309
PC.Word Generation (Overt),-0.022059092457183235
PC.Vibrotactile Monitor/Discrimination,-0.02214656668361311
ST.Vibration,-0.022233719911121268
PC.n-back,-0.022236768743374918
ST.None,-0.023216445219661444
SM.None,-0.023410117958881267
BD.Cognition,-0.02362704397497182
Contrast.Response Type,-0.023858418484128233
Instruct.Passive/Rest,-0.024604768095833247
SM.Gustatory,-0.025110676453218794
ST.Food,-0.02542001096163651
Instruct.Generate,-0.025947120103549833
RT.Finger Tapping,-0.026518650290968258
RT.Speech,-0.026631325680401302
Contrast.Response Modality,-0.026724498036543306
Contrast.Instruction,-0.027700647208563047
BD.Cognition.Memory.Working,-0.028737278971696176
ST.Fixation Point,-0.030569723949935422
Instruct.Move,-0.030626241481593985
BD.Cognition.Language.Semantics,-0.031185560355914646
PC.Reward,-0.03147572462620779
RM.Oral/Facial,-0.03152027150818464
BD.Action.Execution,-0.037357126288818196
