feature,r
BD.Cognition.Space,-0.015770021613349755
PC.Sequence Recall/Learning,-0.01594333593942489
PC.Chewing/Swallowing,-0.016052984418495658
RT.Manipulate,-0.01678116159942953
BD.Perception.Vision.Shape,-0.01684550815430082
Contrast.Experience Dependent Change,-0.016888058859778277
PC.Recitation/Repetition (Overt),-0.017151580790437396
ST.Objects,-0.01721576700677018
PC.Flexion/Extension,-0.01778011762293871
BD.Perception.Somesthesis.Pain,-0.018123967832933015
PC.Task Switching,-0.01892699832392966
PC.Taste,-0.0190858983685755
ST.Tactile Stimulation,-0.019160698043968794
PC.Classical Conditioning,-0.019317730277451317
Instruct.Count,-0.019319795165334195
PC.Tone Monitor/Discrimination,-0.019357754249377312
BD.Perception.Gustation,-0.019942605360313816
PC.Pain Monitor/Discrimination,-0.020032602421139876
ST.Electricity,-0.020151928195661813
BD.Cognition.Language.Speech,-0.02035897309937492
ST.Letters,-0.020629843583555452
PC.Visuospatial Attention,-0.020913126511460642
PC.Mental Rotation,-0.021057343912176063
PC.Encoding,-0.02128014104845639
RM.Oral/Facial,-0.02139352601421373
RT.Swallow,-0.0216450062185013
BD.Action.Observation,-0.02185704057476737
PC.Tactile Monitor/Discrimination,-0.021976335079223357
BD.Cognition,-0.022015607923009838
PC.Counting/Calculation,-0.022397383040834756
Instruct.Attend,-0.022693090563410453
ST.Clicks,-0.02288937268891126
Contrast.Group,-0.023152583947861294
BD.Action.Execution.Speech,-0.02324528728740657
PC.Reward,-0.023422279067211133
ST.Shapes,-0.02418978358568169
PC.Vibrotactile Monitor/Discrimination,-0.024265208942734044
SM.Gustatory,-0.024326973494296723
ST.Vibration,-0.024360699648166353
BD.Cognition.Memory.Working,-0.024595513704394844
ST.Food,-0.024702540295943935
RT.Flexion/Extension,-0.026739640250002538
BD.Action.Execution,-0.027713730793863134
ST.Digits,-0.028600129797992785
Instruct.Fixate,-0.02984423318410994
RT.Finger Tapping,-0.030201257040232896
BD.Perception.Somesthesis,-0.03060913123924658
ST.Fixation Point,-0.030700581744263208
Contrast.Instruction,-0.03077624638138984
SM.Tactile,-0.03426306224986913
Instruct.Move,-0.03739200723296429
ST.None,-0.04251424076310422
SM.None,-0.04368749787168808
RM.None,-0.04564725183165953
RT.None,-0.04579005689262462
Contrast.Response Type,-0.05283282661025518
Contrast.Stimulus Modality,-0.053667346867242754
Instruct.Passive/Rest,-0.05724261620218102
Contrast.Response Modality,-0.0572859177631232
