Feature,dMPFC_likeFwrd,dMPFC_zRvrs,dMPFC_probRvrs,lAI_likeFwrd,lAI_zRvrs,lAI_probRvrs,lDLPFC_likeFwrd,lDLPFC_zRvrs,lDLPFC_probRvrs,lIPL_likeFwrd,lIPL_zRvrs,lIPL_probRvrs,lTPJ_likeFwrd,lTPJ_zRvrs,lTPJ_probRvrs,Precuneus_likeFwrd,Precuneus_zRvrs,Precuneus_probRvrs,rAI_likeFwrd,rAI_zRvrs,rAI_probRvrs,rIFG_likeFwrd,rIFG_zRvrs,rIFG_probRvrs,rTPJ_likeFwrd,rTPJ_zRvrs,rTPJ_probRvrs
Music Comprehension,0.3909752088889764,-0.0,0.000327169646014,0.5478382463262874,-0.0,0.0004241152371961,0.8234174853873897,-0.0,0.0006620435000886,0.4597762608762074,-0.0,0.0003676397926372,1.1839989985962465,0.0,0.0010077939080599,1.2697559354104606,0.0,0.0010796502455047,0.1349864730143261,-0.0,0.0001050162860227,1.1612297870847803,0.0,0.0009282991532569,1.3190668455234882,1.2591628476948196,0.0010453545853718
Music Production,0.7501387866085085,-0.0,0.0001569297973991,0.5255508636017272,-0.0,0.0001017153013091,0.0,-0.0,0.0,0.0,-0.0,0.0,1.7037465904997169,0.0,0.0003625479068857,0.0,-0.0,0.0,1.165454076064635,0.0,0.0002266739323305,1.670982232990107,0.0,0.0003339501383025,0.0,-0.0,0.0
Naming (Covert),0.3218500874975695,-0.0,0.0002772468002539,0.9019589145597212,-0.0,0.0007187989098876,1.0167536855036856,0.0,0.0008415333341497,1.135460968582796,0.0,0.0009346248106741,0.7309993817346758,-0.0,0.0006405109086276,0.5226303990906794,-0.0,0.0004574531586387,0.333361864099569,-0.0,0.0002669755244327,0.0,-0.0,0.0,1.0858534505379165,0.0,0.0008858438350139
Naming (Overt),0.1639718173825827,-0.0,0.0001755510105763,0.4595177946810282,-0.0,0.0004551391573008,0.6906691701872425,-0.0,0.0007104718111966,1.1569585084354823,0.0,0.0011835976456592,0.0,-0.0,0.0,0.5325252947705374,-0.0,0.000579313191112,0.1698366811935842,-0.0,0.0001690473003489,0.0,-0.0,0.0,0.0,-0.0,0.0
Object Manipulation/Discrimination,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
Oddball Discrimination,1.0488178998085935,1.2373100112057334,0.0005291743907547,1.224678159218704,1.4870191583281285,0.0005716476782697,0.736291353906033,-0.0,0.0003569366026471,0.6166907278908397,-0.0,0.0002973160341373,0.7940396953888589,-0.0,0.0004075093256673,0.0,-0.0,0.0,1.629497258644499,2.988365564282438,0.0007643547753772,2.3363091037402963,3.4237246009853077,0.0011260950049485,0.8846218936492385,-0.0,0.0004226972784428
Olfactory Monitor/Discrimination,0.8107883055257922,-0.0,0.000688448467889,1.1360844200411806,0.0,0.0008924467438021,0.4268923275306254,-0.0,0.0003482771391423,0.7150988227670375,-0.0,0.0005802059918908,0.920748157418996,-0.0,0.0007952458843654,0.6582919069397495,-0.0,0.0005679649429809,0.4198940926530742,-0.0,0.0003314716176908,0.9030414620840151,-0.0,0.0007325169116258,1.3677132823796736,0.0,0.0010998464733327
Orthographic Discrimination,1.039755807904836,0.2916098273875137,0.0012411319631873,1.6390303877128902,1.1220971289294746,0.0018100115835729,3.010959527057754,3.4246176859600777,0.0034532989799414,2.292608776947528,1.6119917196089837,0.0026149822221864,1.7711526629751488,0.0,0.0021504988355311,1.266291389884102,0.0,0.0015358871671215,1.4807997674054527,0.8969767569383611,0.0016433329532769,2.3161227131213487,2.0864407060185317,0.0026411567314015,1.315467754539795,0.3489393959761026,0.0014870989002681
Pain Monitor/Discrimination,0.8760241462002812,-0.0381554189186851,0.0033418937788252,0.9206201334816464,-0.2076637397211257,0.0032491127079454,0.0,-0.0,0.0,0.6622590082768622,-0.7282859439864536,0.0024141076038694,0.2842375264281958,-0.0,0.0011029468632544,0.4064330985375136,-0.0,0.0015754502214098,1.58787536187197,4.463511969400855,0.0056316492234363,0.7666214054145088,-0.4848851148018375,0.0027938527266433,0.8444338163789118,-0.1824829162940741,0.0030508104264931
Paired Associate Recall,1.3404490076280686,0.8900816884913739,0.0020289450258588,1.744089398605933,1.851588254210082,0.0024422857088691,0.2016476320998934,-0.0,0.0002932619825769,1.3511414942733977,0.0,0.0019542179530237,0.0,-0.0,0.0,0.6219039120837835,-0.0,0.0009564941622235,1.8842483655235944,2.6344332943386948,0.0026515556780674,0.2132811493364257,-0.0,0.0003084029033653,1.2921110406400935,0.5512979517796369,0.0018522212402117
