Feature,dMPFC_likeFwrd,dMPFC_zRvrs,dMPFC_probRvrs,lAI_likeFwrd,lAI_zRvrs,lAI_probRvrs,lDLPFC_likeFwrd,lDLPFC_zRvrs,lDLPFC_probRvrs,lIPL_likeFwrd,lIPL_zRvrs,lIPL_probRvrs,lTPJ_likeFwrd,lTPJ_zRvrs,lTPJ_probRvrs,Precuneus_likeFwrd,Precuneus_zRvrs,Precuneus_probRvrs,rAI_likeFwrd,rAI_zRvrs,rAI_probRvrs,rIFG_likeFwrd,rIFG_zRvrs,rIFG_probRvrs,rTPJ_likeFwrd,rTPJ_zRvrs,rTPJ_probRvrs
Orthographic Discrimination,0.0867579191269492,-0.2916098273875137,0.4753123843567677,0.0786605042338263,1.1220971289294746,0.5897718687311664,0.0778380571669021,3.4246176859600777,0.7284486919586833,0.038495167781934,1.6119917196089837,0.6695176917343932,0.0254029580770586,0.7720442282308557,0.6087447563730235,0.0294448345679147,0.1759443883601819,0.5251826934230368,0.100432809353491,0.8969767569383611,0.5645668113122849,0.0613802355860003,2.0864407060185317,0.6718304843304843,0.057829504810359,0.3489393959761026,0.5348106499090458
Pain Monitor/Discrimination,0.0906406302925792,-0.0381554189186851,0.4982455459191349,0.0662588035526541,0.2076637397211257,0.5111919613069849,0.0225010227737624,-3.818397327882232,0.0,0.0227007385966224,-0.7282859439864536,0.4263041624680257,0.0135217289935466,-1.741099278396721,0.2385646431127594,0.0207704455774382,-1.6448747403955963,0.3106150457472043,0.1214432767471835,4.463511969400855,0.6507750793734163,0.0382655956502421,-0.4848851148018375,0.4636524058330891,0.0528076789414181,-0.1824829162940741,0.4886874812568724
Paired Associate Recall,0.1021898244248399,0.8900816884913739,0.5569103325698387,0.0849598901574122,1.851588254210082,0.6220056117936743,0.0259400406504065,-1.9278869919606805,0.1567091087169441,0.0290926094101366,0.475919585797716,0.5589104219699363,0.0101728723404255,-1.5980132345824742,0.0,0.022225825981664,-0.7956280388032811,0.3657943379706197,0.1205868361875108,2.6344332943386948,0.6404992020656637,0.0247432321397682,-1.847210986659912,0.1642889913267647,0.0593820273309116,0.5512979517796369,0.5476459236063067
Passive Listening,0.0644610577080804,-2.429399057740236,0.2855197948939798,0.0451576391850661,-2.1141963412820703,0.2717134657997021,0.0340613825005741,-1.1833340977040012,0.3602302005827253,0.0131684491978609,-2.09916477556334,0.0,0.0252304714412256,0.9819015557517856,0.6078928548208828,0.0263073718053869,-0.2706403416167595,0.466406858924396,0.0718586988615859,-1.4856743671474495,0.3841895609099106,0.0298575342016338,-1.462017957380092,0.3082121224607524,0.0545458646369869,0.0748158304465698,0.5061311640565676
Passive Viewing,0.0926717500740302,0.2122178288111256,0.5101093616443391,0.0476616326127726,-2.454873829139472,0.305181626144224,0.0311457407955779,-2.0769916674743567,0.291882898229212,0.0168692626591649,-1.9720726997569369,0.2155615043665247,0.0121330569539038,-1.9754516275527407,0.1498535632931988,0.0302751455927351,0.4840319151558254,0.5404973632088159,0.0700392360082913,-2.201310959383968,0.3634326543986301,0.0334248840193465,-1.3116590014165754,0.380772382632834,0.0489625900700819,-0.7680242233633919,0.445609225062495
Phonological Discrimination,0.0936952134847876,0.2641325565750955,0.5154527403184348,0.0831438633015571,2.036468911377283,0.6150347314376711,0.0775761836930981,4.652800890189358,0.7324178518881805,0.0464787489194881,3.591847276492709,0.7334730362463574,0.0157929739337935,-0.8293607741512143,0.3597687304264033,0.0226515608069444,-0.8912111155422466,0.3762534222416312,0.1031839335500444,1.4952028671274018,0.5781819790787112,0.0486314024130416,1.0850394201000058,0.5841717388243025,0.0497796364610346,-0.5022718010795411,0.4565576276368083
Physical Size,0.045490247414583,-0.6327121405804016,0.0,0.1573995287341275,1.5032134181398402,0.7941573968187962,0.0215996858227516,-0.4249646971681711,0.0,0.1378289043068464,2.8307173658581304,0.9069215243974832,0.0100143997905485,-0.2859225951424447,0.0,0.0140070689880874,-0.3395356481251633,0.0,0.0439193611729283,-0.6206206778331615,0.0,0.0204215211415106,-0.4127046457600272,0.0,0.1519014268883361,1.7371010298651446,0.8229020790692665
Pitch Monitor/Discrimination,0.0654617000410369,-1.5681276191680922,0.301502131672267,0.0523124995652869,-0.904175660849524,0.3772873074174408,0.0283180778032036,-1.2939880855551182,0.2323232323232323,0.0195299186912702,-0.6976110632276991,0.3368650669990651,0.0101096867979384,-1.252222968725299,0.0,0.0271660882084953,-0.0894190508345672,0.4843499967995903,0.0834144797701932,-0.2738529460249869,0.4732234058076754,0.0727187997746447,2.8532997089241,0.7237685318029651,0.0663006962364282,0.9715363651379372,0.5953736001468698
Pointing,0.0749499431787434,-0.6526504885675466,0.3924187725631769,0.0325929819950059,-1.5395242830503355,0.0,0.0216848468918386,-1.2414144021094722,0.0,0.0422255378692415,1.218782152643889,0.6965397290369828,0.0246940542546365,0.3919311974389975,0.5955232057603506,0.0579828067381506,2.1338023967949056,0.760874637512083,0.0440925220134051,-1.8129681191003373,0.0,0.0351422077570678,-0.3369725079099943,0.4184677995930264,0.0270732027861742,-1.3949448039485468,0.0
Reading (Covert),0.0772018648018648,-1.175449599867286,0.4076136185219628,0.0673650349650349,0.2466897677593779,0.5190383257899764,0.0871668997668997,5.326896203561323,0.7621421274729507,0.0302825174825174,0.7000762659064522,0.5773138740070201,0.0342088578088578,2.493652825422144,0.7154733026247649,0.0279860139860139,-0.0020085491716336,0.4997501249375312,0.0996107226107226,1.027842692887628,0.5616268457632275,0.0516685314685314,1.3491771925775706,0.609046368730206,0.0549053613053613,0.108968425831575,0.5094589545902252
Reading (Overt),0.0780610238639435,-0.9507902708178728,0.4151547828003369,0.0739825259898252,0.7833607569843732,0.5631960535167053,0.0675305365086386,2.544645992148208,0.6855609134746612,0.0313254196465875,0.7438406524039503,0.5911658559548094,0.0192791663594583,-0.1120759539598263,0.4802728026005481,0.0278902160289021,-0.014065573601017,0.4979842707025312,0.0764684558480179,-0.8498399024536191,0.4238009915071068,0.0526462926097962,1.2690956739431325,0.6155686526229796,0.0866616284499496,3.0804217900014947,0.6944848171176984
Reasoning/Problem Solving,0.0903063805520552,-0.0540276598320093,0.4963944511213868,0.0668914009253042,0.2008394499207062,0.5155036094877965,0.0389138252959409,-0.5200225456881051,0.4430656502984104,0.0401895677927907,2.255372762532543,0.6864021787639177,0.0271106777899393,1.2555155868775012,0.6359626802374895,0.0379416120160778,1.4942578447226698,0.6361862280457207,0.0887059537715804,0.0800101259901646,0.5053503660231019,0.0580030536878799,2.1528672274137954,0.6539489228768741,0.0477635415421123,-0.6743408389633855,0.4331683644976795
Recitation/Repetition (Covert),0.1203889544798635,0.9199650274479644,0.6229807404178812,0.1073363505181687,1.547017250520665,0.698738122154664,0.0216450216450216,-0.9512466732993924,0.0,0.0129214220123311,-0.7283758952286816,0.0,0.0100354191263282,-0.6400129687543115,0.0,0.0140364685819231,-0.7600211450453713,0.0,0.0938803620621802,0.1931637651942044,0.5325927478516034,0.0453987931260658,0.2077077667827038,0.5506754316260926,0.1267611176702086,2.8969019924718893,0.7888854393045638
Recitation/Repetition (Overt),0.0992407170554439,0.4719674527446534,0.5425812654706135,0.0784842763465091,0.9009663098329628,0.5880648749320987,0.044652536695292,0.11859363160573,0.5168110209370524,0.0206244797693728,-0.5309105092536388,0.3729697804902058,0.0100950118764845,-1.1572204885239477,0.0,0.0141198205331221,-1.374209717140224,0.0,0.0976571857807012,0.5693490598165994,0.5513793318504043,0.0282122337941815,-1.0408377368763937,0.2726585830964631,0.0500629352173295,-0.2779224827889444,0.460958251383848
Rest,0.0584543897274039,-1.4218171003164526,0.219325064897606,0.058123929375902,-0.3460093905986323,0.4411440505888495,0.0216991057338243,-1.3300022094553436,0.0,0.0129537085744345,-1.0183915246800177,0.0,0.0100604944765912,-0.8948453502295667,0.0,0.0140715412940557,-1.0626368853801833,0.0,0.0568762729467621,-1.3750556743850109,0.2254105650085966,0.0332702761029957,-0.4803283816124549,0.385344347032889,0.0270910047343503,-1.4944885995902826,0.0
Reward,0.1028010651665089,2.4848904459353576,0.5700849611953589,0.0737814943925046,2.171325423907841,0.5731093794860622,0.0303772152470052,-3.79083691559824,0.2442092721729684,0.0282059847063276,0.923408089932238,0.5523166511304926,0.018348212707995,-0.7177981039348865,0.4447429032239349,0.0227247373169777,-1.9247492870435847,0.3590905045413878,0.1071099949628558,4.10913523433462,0.6094846623084155,0.033106342501106,-2.3471482142583784,0.3585245395616833,0.0416211599227268,-3.2745414487615085,0.32082517046123
Saccades,0.0622043115377962,-2.271555317196952,0.261399285670835,0.0529714798477772,-1.100447213324571,0.383700876593226,0.0299385919391108,-1.480658404242376,0.271558572873032,0.0450868145649541,2.7704809447328644,0.7212823863704486,0.026167077495243,0.9980046520031856,0.6213977317330138,0.0382200311364815,1.4084260027239086,0.638153428377461,0.0566100155682407,-2.5049895041121104,0.2154233986478744,0.0287417834284725,-1.387827471511983,0.2828662779763024,0.0633805786196159,0.9538170810738495,0.5772330680858686
Self-Reflection,0.1564225865209471,1.939631747699235,0.7103265173040197,0.1156612021857923,1.7548179960420085,0.7204951337049986,0.021639344262295,-0.9023134718078774,0.0,0.0129180327868852,-0.6909074178681665,0.0,0.0100327868852459,-0.6070899799688594,0.0,0.1525938069216758,6.431240632002836,0.9101869315061952,0.0994244080145719,0.3500017078693608,0.5587718012604426,0.0204590163934426,-0.8762821105575388,0.0,0.0270163934426229,-1.013905982476416,0.0
Semantic Monitor/Discrimination,0.0909219076426182,-0.0020142496550387,0.4999295179024527,0.0693466029247786,0.9535927561315712,0.5374845443136935,0.0517747330915242,2.2327307837377246,0.596991796258064,0.0222729195237301,-1.1665513451013352,0.4081597422027851,0.0258800610076515,2.2089474412272216,0.6322873952576217,0.036050267228894,2.5757971214788493,0.6304328504132966,0.0900686976917062,0.4244897648672981,0.5147585959589779,0.0387654922266511,-0.5484616740513126,0.469020696951663,0.0483304922907347,-1.3030034289290588,0.4326273107940035
Sequence Recall/Learning,0.0916143898329171,0.0387165229671629,0.5037838077404629,0.0556052946789288,-0.6160153701611629,0.4150130524471057,0.0217735550277117,-1.7199684908336068,0.0,0.0206244797693728,-0.5309105092536388,0.3729697804902058,0.0100950118764845,-1.1572204885239477,0.0,0.0217461477556489,-0.6191353197208991,0.3537319703122812,0.0595255496680674,-1.6315081444006097,0.258453982708344,0.0358385610167082,-0.4113273449363518,0.4292754772559905,0.034810280772276,-1.38109648224671,0.2209780421660397
Sexual Arousal/Gratification,0.0455200419177364,-0.9493789630517092,0.0,0.1989564230198235,3.271004788939541,0.8377043783605838,0.0216138328530259,-0.6376557642168892,0.0,0.0129028032486245,-0.4882572535031911,0.0,0.0100209588682211,-0.4290243216139018,0.0,0.0695063022152359,1.5122748290396175,0.7992880326667364,0.1549282449858818,1.425921133087785,0.7171778852928742,0.0759249556079527,1.066282223465938,0.7317166682641618,0.0824746019270515,0.7603815055919999,0.6736080472955086
Stroop-Color Word,0.1993756959529764,7.158918310571612,0.7782915216993225,0.1009930450338621,2.7812373307187936,0.6828739267962042,0.0843274432132795,3.8427416519019073,0.7496775473757318,0.0243979055998734,-0.1649708147026925,0.4711163762197213,0.0214863121641931,0.1989329874139349,0.5349569896279515,0.0312037932859933,0.3686653200078479,0.5525411334552102,0.0898494307637076,0.1379416888019743,0.5117117727230401,0.06609347523168,2.424076599266404,0.6956361627692875,0.0556678714639504,0.1481187690128764,0.516197789285275
Stroop-Counting,0.045490247414583,-0.6327121405804016,0.0,0.0324649823275297,-0.5270145646915434,0.0,0.0215996858227516,-0.4249646971681711,0.0,0.1378289043068464,2.8307173658581304,0.9069215243974832,0.0100143997905485,-0.2859225951424447,0.0,0.0140070689880874,-0.3395356481251633,0.0,0.0439193611729283,-0.6206206778331615,0.0,0.0204215211415106,-0.4127046457600272,0.0,0.0269668804817384,-0.4775216842731871,0.0
Stroop-Emotional,0.0455319706498951,-1.049715449072234,0.0,0.0324947589098532,-0.8743554848423034,0.0,0.0216194968553459,-0.7050473340349053,0.0,0.1036842481417953,3.268304481181729,0.8767878683439599,0.0554126167333714,1.6798714216695705,0.820292347377472,0.0594089479702687,1.2656624849815308,0.7651127819548872,0.04395964360587,-1.029654833140294,0.0,0.020440251572327,-0.6847070172555514,0.0,0.0269916142557651,-0.7922431973388978,0.0
Stroop-Other,0.1078948232820917,0.671680954025208,0.5792678286018723,0.1414995565628695,3.540430124314166,0.7729706202393907,0.0683570654316121,1.410476687642243,0.6857374538246689,0.0129417947707265,-0.9220567577303952,0.0,0.0100512416239653,-0.8101974361599753,0.0,0.0296179050059124,0.1116943338889314,0.5275525057184446,0.1063181579293128,0.7453109857146585,0.5878581910867382,0.0360559551964262,-0.2742070311035626,0.4333542105562831,0.0737440053869399,1.000161503307566,0.6356448873917764
Syntactic Discrimination,0.0693356324424285,-0.6913138638536341,0.3433952063434853,0.0562813159900538,-0.3218362435140542,0.4230449020369651,0.0216478614536866,-0.9748017230503312,0.0,0.0129231172920493,-0.7464121532583553,0.0,0.1050124326823356,5.584720019411251,0.9069220929886664,0.0377822343841761,0.545743290377416,0.6301777594047127,0.0440173182891629,-1.4236055609885714,0.0,0.0204670690107583,-0.9466791064730368,0.0,0.027027027027027,-1.0953591291824214,0.0
Tactile Monitor/Discrimination,0.07489310558731,-1.2519302459030293,0.3894439473158755,0.0493663875227081,-1.4146910647563242,0.3376116321859713,0.058834573973149,1.72874317012206,0.6373803270354994,0.0130931809118702,-1.7959681024342566,0.0,0.0142690194514599,-0.9211542969445524,0.2920079183324923,0.0142230493154326,-1.8739963013856964,0.0,0.0896988125304621,0.151147522886765,0.5109692318141683,0.0453376312641233,0.5121483648940227,0.5514183097559189,0.051983915990961,-0.1909517173393353,0.4809179824841782
Task Switching,0.103594532323098,0.988262405558823,0.5630927813004565,0.0657672028003013,0.0793650092981985,0.5068382402479283,0.058834573973149,1.72874317012206,0.6373803270354994,0.0417946076476582,2.268587288781275,0.6978571712540252,0.0183692232708582,-0.2642183735007516,0.4536573599469336,0.0224234569542292,-0.7585014624845385,0.3716346391345156,0.0937990163498604,0.4762869874022577,0.5330546304825339,0.0617384465417165,2.372138839061292,0.6748901049609761,0.0560841198103593,0.2164865784799104,0.5200521424832858
Taste,0.0766573822703287,-1.0797001474032732,0.4040504698974351,0.0808770816439257,1.4107111921684532,0.6018091328513824,0.0306291059948994,-1.34243139274964,0.2889264062619906,0.0174393869947936,-1.1439012866295075,0.2537232967181076,0.0145177402484457,-0.8539960329562655,0.3047842629320813,0.0142098273572377,-1.8176713875891,0.0,0.1186475337587702,2.370919191030617,0.6339890645429692,0.0294338868713934,-1.2514525225848223,0.3006588141345578,0.0317156154144484,-2.136693088530336,0.139514201545217
Theory of Mind,0.1335988605190968,4.3232068802724655,0.6683119447186574,0.0606246728582664,-0.505132132538564,0.4628680563011012,0.0271243316717045,-2.3008200746828664,0.188098305170367,0.0132268027393581,-2.3069643625292318,0.0,0.0574662992630918,7.789119841977596,0.843440214119232,0.07398130462068,8.120088433013954,0.8275670469699214,0.0649227328906586,-2.3543615792527826,0.3143454127181782,0.0383351877074181,-0.3660770578623497,0.4658159754800776,0.1245334376532941,9.11119028161552,0.798900261593603
Thirst Induction,0.1454307410316836,0.8485208214186328,0.6876125315088225,0.0324692327834511,-0.5892587662573973,0.0,0.0216025137470542,-0.4751560771433894,0.0,0.0128960460853626,-0.3638301639071687,0.0,0.0100157109190887,-0.3196921052027497,0.0,0.1139434406912804,2.332108044529622,0.8776284039986212,0.143859649122807,0.886894431222256,0.6951219512195123,0.0204241948153967,-0.4614480256946718,0.0,0.0269704111023828,-0.5339204215364786,0.0
Tone Monitor/Discrimination,0.0772201768331799,-0.947486809261602,0.4089468408838482,0.0900224527933506,2.026287914360733,0.6431144125233341,0.0634354168409895,1.9800594879033504,0.6637500824411371,0.0442313056090145,2.313755153461397,0.713950152129018,0.0153320503165704,-0.6646803286325268,0.3432781517191195,0.0193728558279641,-1.0388218013418218,0.2716769247381492,0.1120087579839901,1.6999454541145098,0.6108544890869928,0.0674399631829972,2.672352603058845,0.7023791060516764,0.0792611496945862,2.230482272951757,0.6640274478754289
Tower of London,0.1786269882887607,2.3695672420035434,0.7464344252269003,0.0657795839888131,0.0278659765109295,0.5067428419584136,0.0881664044747421,1.719605011311771,0.7561459159397304,0.0129129522810697,-0.630585259163421,0.0,0.0100288411116937,-0.5540858043403238,0.0,0.0140272679601468,-0.6579818660358699,0.0,0.1437860513896172,1.5371527988690252,0.6954777534646244,0.0204509701101206,-0.7997751471408174,0.0,0.0270057682223387,-0.9253832716111132,0.0
Transcranial Magnetic Stimulation,0.0883355866005708,-0.107628123092257,0.4851628262902814,0.0468172600270392,-0.8743637199300773,0.3051377692215136,0.0216876971608832,-1.259620973274901,0.0,0.012946898002103,-0.964500144716058,0.0,0.0100552050473186,-0.8474918033769877,0.0,0.0140641430073606,-1.0064041234552097,0.0,0.05831831155175,-1.2408883730499474,0.2449610406336531,0.0205047318611987,-1.2232814420384617,0.0,0.0555167492864653,0.0850027074678907,0.5146452005682203
Trauma Recall,0.1454307410316836,0.8485208214186328,0.6876125315088225,0.0324692327834511,-0.5892587662573973,0.0,0.2214715894213144,3.9268050108650057,0.9030503665169072,0.0128960460853626,-0.3638301639071687,0.0,0.0100157109190887,-0.3196921052027497,0.0,0.0140089028541503,-0.3796372444312637,0.0,0.143859649122807,0.886894431222256,0.6951219512195123,0.0204241948153967,-0.4614480256946718,0.0,0.0269704111023828,-0.5339204215364786,0.0
Vibrotactile Monitor/Discrimination,0.0500564321277285,-3.314031065281092,0.077431986809563,0.0330050572265105,-3.017658822743039,0.0,0.0219590098482832,-2.433326427163224,0.0,0.0131088634548842,-1.8632142056498968,0.0,0.0101809954751131,-1.6371783621543403,0.0,0.0142400851743412,-1.944164000098108,0.0,0.0598876928441586,-2.298522328230538,0.2588825054479367,0.0207612456747404,-2.363125991012617,0.0,0.0274154910833111,-2.734265085143332,0.0
Video Games,0.0455677943876213,-1.3054807954342296,0.0,0.0618665247373536,-0.1017497480589108,0.4754067701514868,0.0216365066876475,-0.8768335792982422,0.0,0.0129163388408077,-0.6713972949547641,0.0,0.0100314712824547,-0.5899467277437875,0.0,0.0140309467610805,-0.700567034459148,0.0,0.0733404297989848,-0.4225408815858836,0.4010307109802272,0.020456333595594,-0.8515373021481211,0.0,0.1150514493759738,2.240220261507053,0.7669203177902183
Visual Motion,0.2120855148342059,1.460564896131838,0.7858465336350545,0.0324607329842931,-0.4563781305762152,0.0,0.0215968586387434,-0.3680061369233908,0.0,0.012892670157068,-0.281784743069331,0.0,0.0100130890052356,-0.2476000251283051,0.0,0.0140052356020942,-0.2940272522563777,0.0,0.2105148342059336,1.5031179762485636,0.7917098445595855,0.0204188481675392,-0.3573893158385847,0.0,0.0269633507853403,-0.4135188440299659,0.0
Visual Object Identification,0.0571952879891079,-2.8015755532776945,0.1942661974746429,0.0548540815722488,-0.9732486343075448,0.4051151999136675,0.0692589632786755,3.0637267978525946,0.6951901366818851,0.0240306635884685,-0.2628456204508224,0.4623722133267643,0.0101891315929675,-1.6754886438895658,0.0,0.0178885731762663,-1.4632834666495085,0.2070429914789179,0.0665083170544012,-1.795695662983951,0.3341269664671458,0.0353262692634029,-0.6630568743217806,0.4193710551304251,0.0638084808303242,1.0469530465433825,0.5804406648627753
Visual Pursuit/Tracking,0.0521312640486579,-2.4528420703360374,0.1198896691660193,0.0513428864207325,-0.9999491036429896,0.365191778396562,0.0465522940632024,0.3018418327591772,0.5370304622594617,0.0439433756445854,2.083810953100586,0.7111424541607898,0.010115033716779,-1.285093360085372,0.0,0.0388833796112653,1.1990980007741023,0.6429482274929864,0.0690962580986381,-1.200776820118309,0.361814093670765,0.0329945127594869,-0.7189307546356267,0.3788508741171166,0.0519734232447441,-0.1554985772545295,0.4810150734592635
Visuospatial Attention,0.0935354054708781,0.3533155420893089,0.5152356034778932,0.0641118021532168,-0.1242520783384701,0.4933024023956482,0.0498837780337599,1.2879960773665051,0.573622507340158,0.0278491891241618,0.5108552431489328,0.5407784369128807,0.0176518548547905,-0.6594821332266904,0.4265908905252594,0.0376376247707283,2.2804027245439427,0.640220675160909,0.1077080171321313,2.746857777960772,0.6012462012473487,0.0328387822937214,-1.574675115659259,0.3668891453806393,0.051178863999288,-0.4712755267755708,0.4708268933539412
Whistling,0.045490247414583,-0.6327121405804016,0.0,0.0324649823275297,-0.5270145646915434,0.0,0.0215996858227516,-0.4249646971681711,0.0,0.0128943579002487,-0.325398290925778,0.0,0.1349489461971462,3.2848394876577265,0.9262762216563598,0.1389416153946851,2.692089303534444,0.8996584619008362,0.0439193611729283,-0.6206206778331615,0.0,0.0204215211415106,-0.4127046457600272,0.0,0.1519014268883361,1.7371010298651446,0.8229020790692665
Wisconsin Card Sorting Test,0.1241622379174934,1.7649482683181723,0.6358404112650872,0.0762218953658863,0.7021061753802146,0.5754206046998498,0.0652806878784094,1.6607221311113576,0.6718625453901338,0.0913386154550626,6.31828408047568,0.8643372578807444,0.0100843659372528,-1.0830979778491323,0.0,0.040222986942706,1.131504308000507,0.6542475204829669,0.1138743576579201,1.4074297201225252,0.6162532113445506,0.0815063297579567,3.139815649870824,0.7533587753770199,0.0619793617975865,0.5459639948566564,0.5661194029850746
Word Generation (Covert),0.07483888199614,-1.437919245424573,0.3879301412601743,0.0773461193824097,1.298267656502031,0.5838856646355727,0.0694207506203473,3.3167896819193228,0.697012007819045,0.0257905121312379,0.0024790783799583,0.5003090183239514,0.0228524779432037,0.5197933129149667,0.5646313646389052,0.0237666287565481,-0.659103265186309,0.4071851945839148,0.0921905155776123,0.3991947688048102,0.5248598130841121,0.0461055969120485,0.6859477218147001,0.5597249215129316,0.0685781120760959,1.6689813869048038,0.6114995382846805
Word Generation (Overt),0.0692791500332667,-1.7483869968927983,0.3383052475202953,0.0944361277445109,2.7837937104875863,0.6618229854689565,0.0526738190286094,1.0847044066082028,0.5932738612141786,0.0361454174983366,1.519216250350555,0.6484224452817164,0.0370576555222887,2.824185764829454,0.737870478167562,0.0295970558882235,0.2248109737040608,0.5279241306638567,0.0715220600465735,-1.3347293930346331,0.3823121143629585,0.0245981994344644,-1.903320557269201,0.1588022737358155,0.0350912757817697,-1.9340446038150527,0.2226336838986816
Word Stem Completion (Covert),0.1287700231329928,0.6454719668922044,0.6471485467333277,0.1157413469512461,1.012348353581307,0.7199962289054398,0.1048732050106935,1.4888012140653637,0.7946103423160961,0.0128977347125834,-0.3985820686438877,0.0,0.0100170223909912,-0.3502280823899566,0.0,0.0140107372004713,-0.4158989914269087,0.0,0.2104665881017851,2.126147306142685,0.7918913313977604,0.103694731788224,1.558429199782961,0.8036409554877406,0.0269739426476365,-0.5849188088800826,0.0
Word Stem Completion (Overt),0.1168473681253862,0.676353955730421,0.6112980769230769,0.0681562833548677,0.0993135602376308,0.5240057696270348,0.0572767447521674,0.5205560460899933,0.6235390273804658,0.0129112596670599,-0.609163309292172,0.0,0.0100275265434526,-0.5352626584572501,0.0,0.014025429282999,-0.6356292113463033,0.0,0.1152744227852367,0.7287136310813488,0.6196393762183235,0.0560970357470554,0.5792772891051734,0.6366519235583743,0.0270022283392318,-0.8939465804292662,0.0
Writing,0.0455140798952193,-0.8950244512365307,0.0,0.0324819908316961,-0.7455063547919518,0.0,0.0216110019646365,-0.6011482481258121,0.0,0.0129011132940406,-0.4603032059760836,0.0,0.0100196463654223,-0.4044615195446408,0.0,0.014014407334643,-0.4803016848383794,0.0,0.0439423706614276,-0.8779200618690879,0.0,0.0204322200392927,-0.5838053759412516,0.0,0.026981008513425,-0.6754945195584454,0.0
n-back,0.1176421507538763,3.111947741949224,0.6215674328944496,0.0679141238828242,0.4104207509072232,0.5237956480307457,0.0795862371434531,6.000704175815489,0.7449596774193549,0.0362323297694245,2.210597329450654,0.6545374026645017,0.0141690779656302,-1.3989601517932684,0.2789574014306475,0.0297480304010868,0.3550581538411527,0.5314730577680289,0.0912062021640182,0.4040603579286911,0.5200395248804431,0.0497389913728091,1.509622053203725,0.5959965804797007,0.0507790144784908,-0.4637735647744748,0.4670318095639351
