Feature,dMPFC_likeFwrd,dMPFC_zRvrs,dMPFC_probRvrs,lAI_likeFwrd,lAI_zRvrs,lAI_probRvrs,lDLPFC_likeFwrd,lDLPFC_zRvrs,lDLPFC_probRvrs,lIPL_likeFwrd,lIPL_zRvrs,lIPL_probRvrs,lTPJ_likeFwrd,lTPJ_zRvrs,lTPJ_probRvrs,Precuneus_likeFwrd,Precuneus_zRvrs,Precuneus_probRvrs,rAI_likeFwrd,rAI_zRvrs,rAI_probRvrs,rIFG_likeFwrd,rIFG_zRvrs,rIFG_probRvrs,rTPJ_likeFwrd,rTPJ_zRvrs,rTPJ_probRvrs
Interoception.Sexuality,0.0927458373950645,0.1100917078611371,0.5099667933971799,0.0729094135752875,0.5679433203285632,0.5560398658079682,0.0351808407694257,-0.6868360278650145,0.3841157066734331,0.0330857016350476,0.8054538689648798,0.6126595256725037,0.0167977132899843,-0.4014578744664449,0.4022426529202317,0.0475900990169717,2.073315658884984,0.7098910168633116,0.0844697253734114,-0.20501378879088,0.4799416638484951,0.0674452692883132,2.3490765662836224,0.7012693076383465,0.0472883704155999,-0.5115797835903243,0.4286523323202386
Interoception.Sleep,0.0456576008408881,-1.7928689891407374,0.0,0.0637030285113651,-0.0551354554425604,0.4905575249758298,0.0216791486007095,-1.204190623453962,0.0,0.0129417947707265,-0.9220567577303952,0.0,0.0100512416239653,-0.8101974361599753,0.0,0.0140585993956116,-0.9621167276369892,0.0,0.0596402410984101,-1.1326269913679203,0.2619875391552786,0.0360559551964262,-0.2742070311035626,0.4333542105562831,0.058184699776639,0.2157351954799888,0.5370827746806859
Interoception.Thermoregulation,0.045478340531344,-0.4473364894145056,0.0,0.2823910482921083,2.4981933654890622,0.8852971845672576,0.0215940321947389,-0.3004560898450962,0.0,0.0128909828556471,-0.2300612234035681,0.0,0.0100117785630153,-0.2021513445877254,0.0,0.0140034026959822,-0.240056536174666,0.0,0.0439078654626357,-0.4387876531423351,0.0,0.0204161758932076,-0.2917880589899753,0.0,0.0269598220128255,-0.3376146278244602,0.0
Interoception.Thirst,0.1287103825136611,1.118869625693637,0.647448416404857,0.0879489981785063,0.7968811384069071,0.6316792312153093,0.021639344262295,-0.9023134718078774,0.0,0.0129180327868852,-0.6909074178681665,0.0,0.0100327868852459,-0.6070899799688594,0.0,0.0417449908925318,0.7095082861194524,0.6654158303516886,0.1271366120218579,1.183874230701515,0.655462907246626,0.0204590163934426,-0.8762821105575388,0.0,0.0270163934426229,-1.013905982476416,0.0
Not Defined.,0.1453949954146469,1.2003826161387887,0.6877815822670752,0.0824249967247478,0.4509228486889563,0.6066120956846538,0.0216166644831652,-0.6721922203417806,0.0,0.0129044936460107,-0.5147020473238538,0.0,0.010022271714922,-0.4522609650999468,0.0,0.0639525743482248,1.3810574518597194,0.7818293557308204,0.1438228743613258,1.254668866946106,0.6952996902896703,0.0204375736931743,-0.65279975966808,0.0,0.0269880780820123,-0.7553247678028099,0.0
Perception.Audition,0.0598531981855576,-4.035388427446317,0.2176878822835565,0.063455530532575,-0.2182867473220578,0.4876584459613117,0.0412179106916407,-0.3597725614467887,0.474162169149727,0.0290320102728412,0.7672313966603974,0.5609892252751034,0.0182305634788415,-0.4764882651114351,0.4466851770665888,0.0239486500023089,-0.9166481846542331,0.4080391575200237,0.0847460562164543,-0.4019019997035739,0.4804543620750179,0.0477936213896753,1.315305779782968,0.5793094478276825,0.0624118620768047,1.4061297812696896,0.57409950128414
Perception.Gustation,0.0596966908428259,-2.713355683884588,0.2279094868540069,0.0664308946630947,0.155615043798446,0.5120148631849292,0.0320157145035175,-1.3714223868467186,0.3187210340575704,0.0164749998184973,-1.4657825799422102,0.2064558774925636,0.0135401012059039,-1.1551537919892332,0.2512064343163538,0.014274279615795,-2.077865899162682,0.0,0.1014463949934296,1.204979344532816,0.5699870286711097,0.030815074162002,-1.2629853447626491,0.3311392852409771,0.03415063997851,-2.1847307421153945,0.1991974701708697
Perception.Olfaction,0.0754552869233557,-0.8930631620041918,0.3956084124228143,0.0623217071979069,-0.1733618180445774,0.4789783144717708,0.0291759917413986,-1.1427422122163056,0.2557817617070124,0.0203982726284102,-0.56291413419908,0.3658489472667568,0.0174943655534366,-0.2989479008530906,0.4265765765765766,0.0215202367255591,-0.6515579691063993,0.3467753009566531,0.0590779602515406,-1.6833203731695063,0.2526385994164235,0.0353847184352787,-0.4558241948758856,0.4218027949446022,0.0567778846002301,0.2110039829841783,0.5257460097154754
Perception.Somesthesis,0.0690051754986924,-3.103878933243964,0.3247432301053822,0.0486891709744562,-2.677495734811653,0.3164186646979166,0.0359655253811653,-1.443906155916366,0.38941742383752,0.0148510131475044,-2.8056220597363817,0.0943073856429107,0.0131634591799937,-1.9918001857223289,0.2127951634807751,0.0173495695286074,-2.627287922836095,0.1614518702357738,0.0806775359059352,-1.0232506568956508,0.4513594201586367,0.0320664087759726,-1.8007107707024437,0.3494149242278918,0.0482524330072407,-1.0187623984930267,0.4353853692349982
Perception.Somesthesis.Pain,0.0951213524457856,0.4965070893149788,0.5236303715000504,0.0705547614524716,0.7829103164736323,0.5430416807662316,0.0223516662151178,-3.4920008943196423,0.0,0.0225831498591894,-0.6865461800758734,0.4241456183493829,0.0122110217355875,-1.8997920958826775,0.1568835805670081,0.0200386463500842,-1.6446684959493678,0.2868021290648432,0.128607330038584,4.915497051095016,0.6703109109399971,0.0377642728351348,-0.5266045201813817,0.4565526625023192,0.0537773874735169,-0.0193398337522572,0.4987212029378552
Perception.Vision,0.0872754626487489,-0.4472706089683415,0.4774155919901497,0.0563320467498027,-1.2223311651817663,0.418069748863929,0.0398344163061675,-0.5781824723644314,0.4547811593308229,0.0220890555808019,-0.8178961234528658,0.4100660157858995,0.0191027653676894,-0.2298341660562691,0.4741706679711134,0.0302177454099066,0.4727812817620686,0.5395620224115623,0.0682093373701367,-2.433137404553226,0.3452712714372753,0.0403564760988584,-0.0826590429992998,0.493787816931017,0.0576058431351719,0.5761138803696003,0.5346176667705402
Perception.Vision.Color,0.0455857274039092,-1.416271334757652,0.0,0.0574675324675324,-0.2707785594154478,0.4350282485875706,0.0465794306703397,0.1503258000380695,0.5367175948743224,0.0627902400629673,2.097500737884421,0.7963020996552805,0.0100354191263282,-0.6400129687543115,0.0,0.0140364685819231,-0.7600211450453713,0.0,0.0689459530368621,-0.5980209386532249,0.3626028635304191,0.0703332021513839,1.339219143489918,0.7109017998694396,0.0519578905942542,-0.0774427050647375,0.4811588714258663
Perception.Vision.Motion,0.0536644406919737,-3.930442202926304,0.1324714214416427,0.0540907386528856,-1.33000842307391,0.3942821774882843,0.029108466526204,-2.0987430700757344,0.2442246393480332,0.036277414434315,2.0095923949856065,0.6532075902862617,0.01950289257674,-0.1115838230352597,0.4860137001978191,0.0397235089455614,2.154901674405651,0.6561945659589838,0.0589569761094587,-3.0896849932296897,0.2411590691536826,0.0301998785831985,-1.6276508631751034,0.3138646057688247,0.0576490671822629,0.5026392066174513,0.5343657531594812
Perception.Vision.Shape,0.0767381655177874,-1.8532292786418023,0.3993470665287041,0.0569904937027929,-1.2046221532243702,0.4245190173867737,0.042582360781795,-0.1097742574907292,0.4924044029153043,0.019611301980002,-1.4601146936431166,0.3289742266884995,0.0135217289935466,-1.741099278396721,0.2385646431127594,0.0207704455774382,-1.6448747403955963,0.3106150457472043,0.0828253190394284,-0.658895939169681,0.4673652678708951,0.0382655956502421,-0.4848851148018375,0.4636524058330891,0.0481735240164875,-0.952761043633331,0.4352544756390998
Pharmacology.Alcohol,0.0454842931937172,-0.5479089255910131,0.0,0.0324607329842931,-0.4563781305762152,0.0,0.0215968586387434,-0.3680061369233908,0.0,0.012892670157068,-0.281784743069331,0.0,0.0100130890052356,-0.2476000251283051,0.0,0.0140052356020942,-0.2940272522563777,0.0,0.043913612565445,-0.537438097013918,0.0,0.0204188481675392,-0.3573893158385847,0.0,0.0269633507853403,-0.4135188440299659,0.0
Pharmacology.Caffeine,0.0454723894268516,-0.3162939686563046,0.0,0.0324522376341271,-0.2634555550855295,0.0,0.0215912064904475,-0.212440637669517,0.0,0.0128892959958126,-0.1626672071385904,0.0,0.0100104684637529,-0.1429332338449441,0.0,0.0140015702695629,-0.169734498135731,0.0,0.0439021198639099,-0.3102494240776656,0.0,0.0204135043182412,-0.2063118153076527,0.0,0.0269562941638314,-0.2387139726758829,0.0
