feature,r
BD.Perception.Vision.Motion,-0.025974035657901136
BD.Cognition.Language.Speech,-0.027184073810477154
BD.Cognition.Language.Semantics,-0.02756736022115793
BD.Action.Execution.Speech,-0.029296257749014277
PC.Finger Tapping/Button Press,-0.029499949137428403
Instruct.Attend,-0.030478859261664385
BD.Perception.Audition,-0.03172761122569988
PC.Flexion/Extension,-0.031794492156692104
RT.Flexion/Extension,-0.03396634951587528
Contrast.Response Modality,-0.03453653804157072
ST.None,-0.03806453796439443
SM.Auditory,-0.03920846769748832
Contrast.Stimulus Modality,-0.039452010131335015
SM.None,-0.03956338772147773
Instruct.Move,-0.03960169555708386
Instruct.Passive/Rest,-0.041744219046149264
RT.None,-0.05093464366851744
BD.Action.Execution,-0.050971669171607885
RM.None,-0.05104951115609679
