Feature,aMPFC_likeFwrd,aMPFC_zRvrs,aMPFC_probRvrs,dACC_likeFwrd,dACC_zRvrs,dACC_probRvrs,dMPFC_likeFwrd,dMPFC_zRvrs,dMPFC_probRvrs,lAI_likeFwrd,lAI_zRvrs,lAI_probRvrs,ldLPFC_likeFwrd,ldLPFC_zRvrs,ldLPFC_probRvrs,lIPL_likeFwrd,lIPL_zRvrs,lIPL_probRvrs,lTPJ_likeFwrd,lTPJ_zRvrs,lTPJ_probRvrs,pACC_likeFwrd,pACC_zRvrs,pACC_probRvrs,PCC_likeFwrd,PCC_zRvrs,PCC_probRvrs,rAI_likeFwrd,rAI_zRvrs,rAI_probRvrs,rdLPFC_likeFwrd,rdLPFC_zRvrs,rdLPFC_probRvrs,rIFG_likeFwrd,rIFG_zRvrs,rIFG_probRvrs,rIPL_likeFwrd,rIPL_zRvrs,rIPL_probRvrs,rTPJ_likeFwrd,rTPJ_zRvrs,rTPJ_probRvrs
Pain Monitor/Discrimination,0.0032046911223237,-1.4139315495332594,0.0,0.008316140469728,0.5605851212240873,0.5818455923192891,0.010498057829608,-0.2683561500562766,0.4609147478472207,0.0241537371933328,0.3832640447934383,0.5342123955051268,0.0141824628392199,-3.006513202232468,0.0,0.0188377330934397,-0.6466958223518858,0.4281043843773717,0.0027273966998499,-1.3037953705385368,0.0,0.0017046229374062,-1.0297254684497503,0.0,0.0036819855447974,-1.5162699837277795,0.0,0.0123601659312959,1.3843585081987022,0.6524601832903283,0.011974591220422,0.3054327220770615,0.5387752103155652,0.0051585189356114,-0.8033264082486168,0.3126678889694282,0.0038630055031826,-0.3302596261971643,0.4175254797016455,0.0039311904206789,-0.3603627779789852,0.4102836681027247
Paired Associate Recall,0.003125,-0.8794922485865665,0.0,0.0075889768206192,0.1421396936001916,0.5356506873708954,0.0177137389724961,1.392671341575105,0.6884555525038909,0.0394925185953987,2.576556050861879,0.7205234197486927,0.0218268898114513,-0.7527507334738485,0.3724800634008618,0.0308305224009686,1.4954956788336815,0.6592558824560789,0.0026595744680851,-0.81098545577416,0.0,0.0016622340425531,-0.6405087770852002,0.0,0.0075889768206192,0.1421396936001916,0.5356506873708954,0.0325111356166753,5.716857532220339,0.8752473272034984,0.0056515957446808,-1.1857184681852362,0.0,0.0035239361702127,-0.9343134741981876,0.0,0.0022606382978723,-0.7473967958928148,0.0,0.0063256789482788,0.5880137910615484,0.6426251922748248
Passive Listening,0.0091429907155277,1.0103823932606362,0.6710024669208342,0.0066102654112397,-0.1433446895173141,0.4640486382529933,0.0057486631016042,-1.3767321285194425,0.0,0.0145648108657852,-1.4316688811209868,0.2106093028494199,0.0199050228010892,-1.1853543579299213,0.3082121224607524,0.0108957219251336,-1.9051006988297272,0.0,0.0026737967914438,-0.936078851481792,0.0,0.0016711229946524,-0.7393063786151127,0.0,0.0126115448968209,1.747222112865482,0.7296849087893864,0.0045454545454545,-1.2227511243222091,0.0,0.0116830976673993,0.1413559376633247,0.525114956649935,0.0035427807486631,-1.0784300478194515,0.0,0.0022727272727272,-0.8626817279141742,0.0,0.0023395721925133,-0.8753338094799237,0.0
Passive Viewing,0.0049397887671503,-0.5429349062952383,0.3680687381356778,0.0089154575066627,0.7751026578308835,0.6118076891140082,0.0093366893692626,-0.6372074748320162,0.3894703457025055,0.018741239759155,-0.9186138237995936,0.3880600945396131,0.0211163754811963,-1.315095127402584,0.3444117234609452,0.0145619879577534,-1.6430166403663409,0.2497161546152412,0.004464761622742,-0.3738691448498388,0.4072293152047753,0.0034468463132958,0.1080840241467694,0.5274914089347078,0.0054148159115585,-0.6914426110888942,0.3357790639383858,0.006364870200375,-0.946198617007876,0.2856588997014694,0.012769469943737,0.5514794963926771,0.5695402632036639,0.0070972756884809,0.0688496207380932,0.5123604881610514,0.0040575954989635,-0.2061204323867866,0.4480934136106549,0.0058757773171453,0.6737746312402576,0.6188736298349502
Phonological Discrimination,0.0031471809294227,-1.0557756441407844,0.0,0.0036159100040176,-1.1321912431262944,0.0,0.0168544626660335,1.4602033934577432,0.6742212189616252,0.0310019388338994,1.5464882264302144,0.6414554826041603,0.055537166563181,4.78553979067117,0.7672994320867558,0.0358802214592692,2.769436816056347,0.7125982164632529,0.0026784518548279,-0.973537507959623,0.0,0.0016740324092674,-0.768890877425839,0.0,0.0036159100040176,-1.1321912431262944,0.0,0.0045533681532074,-1.2716814192982755,0.0,0.011239605780586,0.0310175301924054,0.5055175682079751,0.0063228965021853,-0.2026019414375043,0.4493050123352789,0.0022766840766037,-0.8972032839182227,0.0,0.0051175931675128,0.2191666135107471,0.5551260129358412
Physical Size,0.003076318889907,-0.1573620923040963,0.0,0.003534494043723,-0.1687517455962185,0.0,0.0056290090325958,-0.2134116801586514,0.0,0.011323471658594,-0.3044433002020163,0.0,0.0136143474276737,-0.3346068684862214,0.0,0.0106689357245712,-0.2953157935276119,0.0,0.0026181437360911,-0.1451045968328985,0.0,0.0016363398350569,-0.114602262229426,0.0,0.003534494043723,-0.1687517455962185,0.0,0.0044508443513548,-0.1895425888971676,0.0,0.0055635554391936,-0.2121532501703114,0.0,0.0034690404503207,-0.1671709141314448,0.0,0.0022254221756774,-0.1337270723785061,0.0,0.0022908757690797,-0.1356883122802397,0.0
Pitch Monitor/Discrimination,0.0031055900621118,-0.6891810221982919,0.0,0.0035681247522135,-0.7390630031977565,0.0,0.0056825690498215,-0.9346550857786594,0.0,0.024456956452185,0.216814146405761,0.5380021329541415,0.020256758918573,-0.7569153310927149,0.3247778874629812,0.0172833216250617,-0.4953987224712012,0.3806529503496151,0.00264305537201,-0.6354982506060949,0.0,0.0016519096075062,-0.5019106131156625,0.0,0.0035681247522135,-0.7390630031977565,0.0,0.004493194132417,-0.8301183166389573,0.0,0.0251551056178837,2.3687410673581426,0.7846058134310302,0.0035020483679133,-0.7321396137787172,0.0,0.0022465970662085,-0.5856693889104116,0.0,0.0023126734505087,-0.5942588102917743,0.0
Pointing,0.0030884478906558,-0.4596889318904467,0.0,0.0035484294913917,-0.4929605888682937,0.0,0.0056512025233276,-0.6234219809145384,0.0,0.0113681167039032,-0.8893451621157962,0.0,0.0136680247075831,-0.9774595121701694,0.0,0.0399913415228096,1.5167756688552352,0.7354533152909336,0.0026284662899198,-0.4238821189642547,0.0,0.0016427914311998,-0.334778158736406,0.0,0.0035484294913917,-0.4929605888682937,0.0,0.0044683926928637,-0.5536951686528951,0.0,0.0055854908660796,-0.6197458329380542,0.0,0.0034827178341437,-0.4883426359871359,0.0,0.0022341963464318,-0.390645892962061,0.0,0.0022999080036798,-0.3963751017086413,0.0
Reading (Covert),0.0099930069930069,1.2100943680195688,0.6997900629811057,0.0036,-1.0182957245480166,0.0,0.0091631701631701,-0.4874488251056518,0.3815822945815314,0.0183930069930069,-0.7019716691143664,0.3801992243935822,0.0515948717948717,3.6880163418450422,0.745452738296392,0.0280158508158508,1.1395930583091949,0.6240223649615602,0.0026666666666666,-0.8756021458927906,0.0,0.0016666666666666,-0.6915424385060076,0.0,0.0036,-1.0182957245480166,0.0,0.0079631701631701,-0.2447707872352888,0.4390843627422282,0.0193860139860139,1.9397209695949869,0.7214486689272058,0.0103930069930069,1.025793199546433,0.6728569506122999,0.0022666666666666,-0.8069469478863077,0.0,0.0023333333333333,-0.8187816237273912,0.0
Reading (Overt),0.0031187790311877,-0.8233009757921648,0.0,0.0035832780358327,-0.8828903758315192,0.0,0.010269974686033,-0.197751774502907,0.4507927011666168,0.0160430337437636,-0.9412467315375308,0.2885756960667918,0.0639982550566492,4.801206987228776,0.795739288217279,0.02450600899506,0.4673620393586566,0.5667544189544942,0.0072175526555088,0.5839642680991183,0.641440367753469,0.0016589250165892,-0.5995862976907038,0.0,0.0035832780358327,-0.8828903758315192,0.0,0.0045122760451227,-0.9916657570341032,0.0,0.0330199808301998,4.434770635822398,0.8412414871050574,0.0080801936641352,0.2932206659144759,0.5729602311611284,0.0159459559094595,3.669135949019613,0.8709975725349671,0.006885767652191,0.7254940545488799,0.6723476398679397
Reasoning/Problem Solving,0.0065157605246456,0.1161887663144607,0.5292207792207793,0.0036009602560682,-1.0255286941310806,0.0,0.0124980454557997,0.2928760943465341,0.5518104209596704,0.0115364097092558,-1.8501458399143464,0.0,0.0273967310823116,0.0277779551747632,0.5034580004028739,0.0379222965204514,2.848171231147852,0.7274403036660644,0.0060489693803405,0.2802064028788297,0.5700600623431916,0.0084302940554262,2.2403739666509264,0.8180677540777918,0.0137457344947158,1.97758081132632,0.7525845628826658,0.0045345425446785,-1.1518776471743504,0.0,0.0361025008967908,5.906341605419753,0.8596214109194671,0.0136790500455293,2.0151868845766026,0.7562533620225927,0.0022672712723392,-0.8126787039847616,0.0,0.0057155471344082,0.4172544296145831,0.6033150949468942
Recitation/Repetition (Covert),0.0030827758100485,-0.35224141629926,0.0,0.0035419126328217,-0.377736168866618,0.0,0.0305752328479601,1.6450222179688383,0.8176552611820229,0.0612160566706021,2.329209186238356,0.8167791706846673,0.0136429227338318,-0.7489884986485956,0.0,0.010691328873147,-0.6610388299024798,0.0,0.0026236389872753,-0.3248040741678849,0.0,0.001639774367047,-0.2565272396148825,0.0,0.0035419126328217,-0.377736168866618,0.0,0.0293945953036862,1.960086587331163,0.8504964855517126,0.0055752328479601,-0.4748866783498934,0.0,0.0034763216581398,-0.3741976145303783,0.0,0.002230093139184,-0.2993364709534463,0.0,0.0022956841138659,-0.3037265366330143,0.0
Recitation/Repetition (Overt),0.0031010820797044,-0.636894881429617,0.0,0.0111892725906977,0.8042187605408935,0.6874716501859748,0.0056743204011612,-0.8637455485001928,0.0,0.0266672757171569,0.4427957552501705,0.5769099006509079,0.02897659215949,0.1768953823629471,0.5309325299516571,0.0260074710193475,0.5291987172559478,0.5915459974239881,0.0026392187912377,-0.5872848641093947,0.0,0.0016495117445236,-0.4638321284717445,0.0,0.003562945368171,-0.6829924629805313,0.0,0.0044866719451042,-0.767139677122746,0.0,0.0056083399313803,-0.8586522785361496,0.0,0.0111232921209168,0.8244827287828828,0.6915495528381091,0.0022433359725521,-0.5412363718566381,0.0,0.002309316442333,-0.5491741390557151,0.0
Rest,0.0030904786954234,-0.4924925101864142,0.0,0.0035507627564439,-0.5281384453532553,0.0,0.0056549184639663,-0.6679096123183568,0.0,0.0113755917937927,-0.9528091736107708,0.0,0.0136770120988953,-1.047211397443435,0.0,0.010718043135192,-0.9242430265292064,0.0,0.0026301946344029,-0.4541305093714841,0.0,0.0143986296011545,2.4529216411316286,0.8903981264637002,0.0035507627564439,-0.5281384453532553,0.0,0.004471330878485,-0.5932070680199497,0.0,0.0055891635981062,-0.6639711330138633,0.0,0.0162397658452366,1.411375305849767,0.789451827242525,0.0022356654392425,-0.4185225335482935,0.0,0.0023014203051025,-0.4246605808260073,0.0
Reward,0.0060524501682525,-0.0746673037628972,0.4902740159696085,0.0092350481338935,1.5594365187990178,0.6426299045599152,0.0122010233535287,0.5415523827193433,0.5472129402629582,0.0311747275875826,3.4562191432420537,0.6662933395251006,0.018943792198856,-3.0599395388347284,0.2349602724177071,0.0204058626737399,-0.3836944467157037,0.4726052050892815,0.0062203194903415,0.8232651996744466,0.5963035851801146,0.0038039379992701,0.56189918755239,0.5850566671330628,0.0052144873886175,-1.330196577979937,0.2845302739558241,0.0109095898623535,1.290173957880983,0.61198981334218,0.0081087163031875,-1.7292971953888634,0.2744601247128322,0.0071530214561902,0.1585550960368856,0.5185499352649672,0.0051197482024037,0.6071771557946514,0.5795908183632734,0.003851307592377,-0.6491346855443693,0.3852404643449419
Saccades,0.003125,-0.8794922485865665,0.0,0.0035904255319148,-0.943148696196276,0.0,0.0057180851063829,-1.192751797520965,0.0,0.011502659574468,-1.7015249272636672,0.0,0.0218268898114513,-0.7527507334738485,0.3724800634008618,0.034829073689673,2.1246971251248734,0.7002840247706849,0.0026595744680851,-0.81098545577416,0.0,0.0016622340425531,-0.6405087770852002,0.0,0.0115875281093236,1.227428083396668,0.7016234372084345,0.0045212765957446,-1.05934812680265,0.0,0.0056515957446808,-1.1857184681852362,0.0,0.0035239361702127,-0.9343134741981876,0.0,0.0022606382978723,-0.7473967958928148,0.0,0.0023271276595744,-0.7583581098022665,0.0
Self-Reflection,0.0585063752276867,5.702975941299961,0.9495641344956413,0.0035409836065573,-0.3583049944082934,0.0,0.005639344262295,-0.4531299548679961,0.0,0.0113442622950819,-0.64641437984017,0.0,0.013639344262295,-0.7104596857255782,0.0,0.0106885245901639,-0.6270342471109986,0.0,0.0026229508196721,-0.3080957863466059,0.0,0.029351548269581,3.8895138745901927,0.9463820280501428,0.1698142076502732,16.546170760299027,0.9814647959840392,0.0044590163934426,-0.4024495036480083,0.0,0.0055737704918032,-0.4504579721377298,0.0,0.0034754098360655,-0.3549484672971513,0.0,0.0022295081967213,-0.2839382653585529,0.0,0.0022950819672131,-0.2881025011093664,0.0
Semantic Monitor/Discrimination,0.0066675211155684,0.3498003026222959,0.5453846449579024,0.0046451687322968,-1.5250809349289132,0.1957067571669012,0.0077395127077912,-1.757727749274937,0.234922001788494,0.026451302820963,1.3542358829521794,0.5842640553151696,0.0297571228996577,0.8248300104368064,0.5499065356155297,0.0173603937300539,-1.4490630812232472,0.3665606012506367,0.0070126757494584,1.3014577299510914,0.648176916750434,0.0042780974840752,0.9309802898939928,0.6374966296174241,0.0155469541032772,5.344870400864796,0.8186344825312031,0.00730925496328,-0.8924592058253323,0.3731259534622736,0.0152164105456083,2.061100854166907,0.6571852126378208,0.0096062699460415,1.6993920532472953,0.6624461314725621,0.0040739269189854,-0.2970953615264385,0.4462971119360724,0.0041444189533855,-0.340016487636109,0.4387060860959921
Sequence Recall/Learning,0.0031010820797044,-0.636894881429617,0.0,0.0111892725906977,0.8042187605408935,0.6874716501859748,0.0209269748462147,1.4981890587223408,0.7351571594877765,0.0114146212721034,-1.2321797247681765,0.0,0.0213502649369632,-0.5886829910232387,0.3602909713307659,0.010754816574294,-1.1952377764499698,0.0,0.0026392187912377,-0.5872848641093947,0.0,0.0016495117445236,-0.4638321284717445,0.0,0.003562945368171,-0.6829924629805313,0.0,0.0044866719451042,-0.767139677122746,0.0,0.0208609943764338,1.5169782607767155,0.7374823609556712,0.00349696489839,-0.6765943307901452,0.0,0.0022433359725521,-0.5412363718566381,0.0,0.002309316442333,-0.5491741390557151,0.0
Sexual Arousal/Gratification,0.0030783337699764,-0.2361204257567508,0.0,0.0035368090123133,-0.2532104996441813,0.0,0.0056326958344249,-0.3202223359050531,0.0,0.0668209472244054,1.7855959524787997,0.8314092790241778,0.0136232643437254,-0.5020746425728798,0.0,0.0106759235001309,-0.4431187325959141,0.0,0.0026198585276395,-0.2177281623660374,0.0,0.0016374115797746,-0.171959679450668,0.0,0.0035368090123133,-0.2532104996441813,0.0,0.0044537594969871,-0.2844069758741443,0.0,0.0055671993712339,-0.318334072853379,0.0,0.0034713125491223,-0.250838476032607,0.0,0.0022268797484935,-0.2006562876921963,0.0,0.0022923762116845,-0.2035991107941766,0.0
Stroop-Color Word,0.0031101111699311,-0.7379076833830129,0.0,0.0149352269339126,1.7834096208050003,0.7696068445711958,0.028414657149985,3.0883486657903183,0.809036886342952,0.0512145330193558,3.647029871891073,0.7855169750794547,0.0535305732522833,3.069861439206349,0.7515309964620128,0.0164670840863316,-0.6384496363973444,0.3490069284064665,0.0026469031233456,-0.680429418098191,0.0,0.007335268310789,1.3510279888162302,0.7834923268353381,0.0149352269339126,1.7834096208050003,0.7696068445711958,0.0044997353096876,-0.8888095641563026,0.0,0.0056246691371095,-0.9948362471746116,0.0,0.009188100497131,0.5154620576580206,0.6254966887417218,0.0022498676548438,-0.627077542879412,0.0,0.0023160402329274,-0.6362742558314097,0.0
Stroop-Counting,0.003076318889907,-0.1573620923040963,0.0,0.003534494043723,-0.1687517455962185,0.0,0.0056290090325958,-0.2134116801586514,0.0,0.011323471658594,-0.3044433002020163,0.0,0.0136143474276737,-0.3346068684862214,0.0,0.135603482131169,3.166491890416464,0.9218052371183784,0.0026181437360911,-0.1451045968328985,0.0,0.0016363398350569,-0.114602262229426,0.0,0.003534494043723,-0.1687517455962185,0.0,0.0044508443513548,-0.1895425888971676,0.0,0.0055635554391936,-0.2121532501703114,0.0,0.0034690404503207,-0.1671709141314448,0.0,0.0022254221756774,-0.1337270723785061,0.0,0.0022908757690797,-0.1356883122802397,0.0
Stroop-Emotional,0.0030791404612159,-0.2610751537633078,0.0,0.0035377358490566,-0.2799714167769267,0.0,0.0056341719077568,-0.3540654956762764,0.0,0.011333857442348,-0.5050935727192359,0.0,0.0136268343815513,-0.5551371258554696,0.0,0.1014567848294263,3.6870610238551897,0.8960375697094218,0.0026205450733752,-0.2407390774692032,0.0,0.0016378406708595,-0.1901334863758128,0.0,0.0035377358490566,-0.2799714167769267,0.0,0.0044549266247379,-0.314464937625485,0.0,0.0055686582809224,-0.3519776688185131,0.0,0.0034722222222222,-0.277348702426242,0.0,0.0022274633123689,-0.2218629370793304,0.0,0.0022929769392033,-0.2251167766884422,0.0
Stroop-Other,0.0030876363158586,-0.4459051711881376,0.0,0.0346661082643542,3.751824826776477,0.9014568281416556,0.0212090231244251,1.0747558204274317,0.7367147420385249,0.0113651294179477,-0.8626781704918121,0.0,0.0447830442780186,1.2293476672485193,0.6978087466764463,0.0107081855209565,-0.8368142386733032,0.0,0.0026277755879647,-0.4111720246190127,0.0,0.0016423597424779,-0.3247398443279959,0.0,0.0035474970437524,-0.4781791783942878,0.0,0.020026524109841,1.349395876232972,0.7802152742183496,0.021143328734726,1.0880604109322494,0.7390037867754151,0.0034818026540533,-0.4736996947105212,0.0,0.00223360924977,-0.3789323859916294,0.0,0.0022993036394691,-0.3844898045625103,0.0
Syntactic Discrimination,0.0030831802676462,-0.3609637217938927,0.0,0.003542377328785,-0.3870897829187133,0.0,0.005641563893991,-0.4895326009995441,0.0,0.0113487273681448,-0.6983447227161349,0.0,0.0136447126738388,-0.7675351720233949,0.0,0.0106927315665179,-0.6774076677262675,0.0,0.0026239832065074,-0.3328469681312303,0.0,0.0016399895040671,-0.2628794425304955,0.0,0.003542377328785,-0.3870897829187133,0.0,0.0044607714510627,-0.4347806852653953,0.0,0.0055759643138283,-0.4866459618759965,0.0,0.0034767777486224,-0.3834636058598128,0.0,0.0259743099548924,2.976837452021983,0.91665664461816,0.002295985305694,-0.3112475024160077,0.0
Tactile Monitor/Discrimination,0.0031237538216137,-0.8685272977507315,0.0,0.0035889937524923,-0.9313901171965248,0.0,0.0098160086844787,-0.3055415027649424,0.4244766687355413,0.0114980725774292,-1.6803113950200617,0.0,0.0302250875094155,0.4152324485272988,0.5514183097559188,0.0108334441047454,-1.6299340227377823,0.0,0.0067587177101333,0.474351354068812,0.6164877489142014,0.0057617750011077,0.9789352588819036,0.7231567816975872,0.0035889937524923,-0.9313901171965248,0.0,0.0045194736142496,-1.0461408470942817,0.0,0.005649342017812,-1.1709356833117055,0.0,0.0117229385440205,1.2949226746433538,0.7108570348672398,0.0022597368071248,-0.73807872727425,0.0,0.0023261996543931,-0.7489033824828362,0.0
Task Switching,0.0031237538216137,-0.8685272977507315,0.0,0.0117894013912889,1.265713174696398,0.7068495724889599,0.0221166201426735,2.3114779656315334,0.7535810878493439,0.0278988878550223,0.794181859727208,0.5973953783848169,0.0466259027870087,2.6772578256435837,0.7149101967119643,0.0354346670211351,2.191411294987636,0.7055237737972428,0.002658513890735,-0.8008746041260284,0.0,0.0016615711817094,-0.632523320406137,0.0,0.0035889937524923,-0.9313901171965248,0.0,0.0127198812530462,0.9135783917149276,0.6551423843943219,0.0097495458372103,-0.2935375041400011,0.4273703346020565,0.0158231423634188,2.403716535532774,0.789982148482621,0.0104601444459213,2.027183876920402,0.7966747855554379,0.0105266072931897,1.9767483090963616,0.7916447437651268
Taste,0.0074792276322438,0.3698983201626279,0.5916090509113765,0.0079440350691628,0.2281438164916939,0.5569938604926401,0.0057104913678618,-1.1424788735546945,0.0,0.0202041391954306,-0.3554080007065733,0.4380071546985428,0.0138114209827357,-1.7912856405404305,0.0,0.0108233731739707,-1.580944655332431,0.0,0.0070144201953248,0.5367162114183673,0.6308117617491832,0.0016600265604249,-0.6135121721611426,0.0,0.0035856573705179,-0.9033962155952744,0.0,0.0088736499430008,-0.0054141876231784,0.4986424740083438,0.0056440903054448,-1.135741989826224,0.0,0.0122360117053908,1.3892462339919969,0.7232387264082986,0.0022576361221779,-0.7158950011601241,0.0,0.0023240371845949,-0.7263943100641038,0.0
Theory of Mind,0.0279944259159283,8.14061838755882,0.9112601257923204,0.0036256210554585,-1.1963930790708337,0.0,0.0082580165139776,-0.8269711362033014,0.3089144231965819,0.0116154156035987,-2.1584005311725525,0.0,0.0139653551765811,-2.372250078078289,0.0,0.0109440042970323,-2.0936895809192784,0.0,0.0200728001688119,5.991508017774639,0.8896189224704337,0.0116140453764425,4.256792029946147,0.8785983954695611,0.0234966552755115,5.715195963512937,0.8685560998367156,0.0070494761621581,-0.5731890844194774,0.361873754798581,0.0106747546608276,-0.124047222127055,0.4779539182337462,0.0060423592023085,-0.3131819639543157,0.4221894665230455,0.0047666777198323,0.1392812508524482,0.5351778656126482,0.0172532152380221,5.468727430052041,0.8871460906166858
Thirst Induction,0.0030767216548834,-0.1759476845219004,0.0,0.0035349567949725,-0.1886825375917461,0.0,0.005629746006808,-0.2386171308734291,0.0,0.0113249541764859,-0.3404002384210561,0.0,0.0136161298769311,-0.3741263405516005,0.0,0.0106703325477873,-0.3301947077160108,0.0,0.0026184865147944,-0.1622424908846219,0.0,0.0016365540717465,-0.1281376117017622,0.0,0.0035349567949725,-0.1886825375917461,0.0,0.0044514270751505,-0.211928928666609,0.0,0.0055642838439382,-0.2372100712738814,0.0,0.0034694946321026,-0.186914998588078,0.0,0.0022257135375752,-0.1495211991552699,0.0,0.0022911757004451,-0.151714075561839,0.0
Tone Monitor/Discrimination,0.0031134075251722,-0.7714969928881519,0.0,0.0035771065182829,-0.8273368914065965,0.0,0.0160907037068027,0.9113101010925616,0.6541861674466979,0.0270507349454717,0.5897705918474281,0.5836985100788782,0.0241723147295902,-0.3714308799969601,0.43546991288294,0.0315852229938917,1.410627904394845,0.6665342075634149,0.0026497085320614,-0.7114023363040567,0.0,0.0016560678325384,-0.5618589546796458,0.0,0.0035771065182829,-0.8273368914065965,0.0,0.0097014196859398,0.170173978004619,0.5425141953568605,0.0108275458120659,-0.0556448558338929,0.4860896445131375,0.0087077789864167,0.4245246823715193,0.6044202434336964,0.0022522522522522,-0.6556219016736349,0.0,0.0023184949655537,-0.6652372459053048,0.0
Tower of London,0.0030807551127425,-0.3049500213285101,0.0,0.0035395909805977,-0.3270218873255957,0.0,0.0721726970809299,4.487050477090158,0.9237103414870428,0.0446075860863485,1.1476697951306618,0.747257053291536,0.080169550777836,2.528463078493454,0.8315709146407937,0.0106843209229155,-0.5722887654598559,0.0,0.0026219192448872,-0.2811963748775435,0.0,0.0016386995280545,-0.2220862839293173,0.0,0.0035395909805977,-0.3270218873255957,0.0,0.0377250480685194,2.385008538501359,0.8835862388509208,0.0055715783953854,-0.4111291176742005,0.0,0.0034740429994756,-0.3239584138940913,0.0,0.0022286313581541,-0.2591480132026888,0.0,0.0022941793392763,-0.262948675364121,0.0
Transcranial Magnetic Stimulation,0.0030888538380651,-0.4664307251531978,0.0,0.0177688898903409,1.5225370627316492,0.8039733699672408,0.0198719393120024,0.9736458545753712,0.7188887838987055,0.0113696109358569,-0.9023882893400146,0.0,0.0136698212407991,-0.9917949235681778,0.0,0.0107124079915878,-0.8753338094799233,0.0,0.0026288117770767,-0.4300987698679029,0.0,0.0016430073606729,-0.3396880118533893,0.0,0.0035488958990536,-0.5001903439184457,0.0,0.0044689800210304,-0.561815656440779,0.0,0.0055862250262881,-0.6288350191056158,0.0,0.0034831756046267,-0.495504664186668,0.0,0.0022344900105152,-0.3963751017086413,0.0,0.0023002103049421,-0.4021883349732141,0.0
Trauma Recall,0.0030767216548834,-0.1759476845219004,0.0,0.0035349567949725,-0.1886825375917461,0.0,0.005629746006808,-0.2386171308734291,0.0,0.0113249541764859,-0.3404002384210561,0.0,0.1135506677140612,2.375342525636748,0.8806641300588032,0.0106703325477873,-0.3301947077160108,0.0,0.0026184865147944,-0.1622424908846219,0.0,0.0016365540717465,-0.1281376117017622,0.0,0.0035349567949725,-0.1886825375917461,0.0,0.0044514270751505,-0.211928928666609,0.0,0.0055642838439382,-0.2372100712738814,0.0,0.1034040324692327,5.203995696539016,0.9670802734869588,0.0022257135375752,-0.1495211991552699,0.0,0.0022911757004451,-0.151714075561839,0.0
Vibrotactile Monitor/Discrimination,0.0031274953420282,-0.9010474055583164,0.0,0.0035932925206281,-0.9662639859863668,0.0,0.0057226510513707,-1.221984519316092,0.0,0.0115118445568272,-1.7432269854199045,0.0,0.0138408304498269,-1.9159420564189724,0.0,0.0108464200159701,-1.690963342456291,0.0,0.0026616981634282,-0.8308616045737797,0.0,0.0016635613521426,-0.6562067747128576,0.0,0.0035932925206281,-0.9662639859863668,0.0,0.0083343134159904,-0.1396849595154653,0.4650615832147057,0.005656108597285,-1.2147788126591197,0.0,0.0035267500665424,-0.957212224732412,0.0,0.002262443438914,-0.7657144732589809,0.0,0.0023289858929997,-0.7769444340408911,0.0
Video Games,0.0030815630736952,-0.3246866564689213,0.0,0.0035405192761605,-0.3481870331582006,0.0,0.0056386047731445,-0.4403342880585456,0.0,0.0406889742521713,1.0042881561140091,0.7228436018957346,0.013637555730396,-0.6903974379698763,0.0,0.0106871230002622,-0.6093278006093885,0.0,0.00262260687123,-0.2993956530070755,0.0,0.0016391292945187,-0.2364599046836531,0.0,0.0035405192761605,-0.3481870331582006,0.0,0.004458431681091,-0.3910849719038886,0.0,0.0055730396013637,-0.4377377578565654,0.0,0.0328211536384813,2.581005880740892,0.8961222091656874,0.0022292158405455,-0.275920301860554,0.0,0.0316409805464278,3.3163143480564115,0.9295465626523648
Visual Motion,0.0030759162303664,-0.1362706504161586,0.0,0.0035340314136125,-0.1461337339543001,0.0,0.0056282722513089,-0.1848078405403077,0.0,0.0113219895287958,-0.2636383764725184,0.0,0.0136125654450261,-0.2897590832372559,0.0,0.0106675392670157,-0.2557342411564013,0.0,0.0026178010471204,-0.1256560426928105,0.0,0.0016361256544502,-0.0992419748905467,0.0,0.0035340314136125,-0.1461337339543001,0.0,0.0044502617801047,-0.164137954016688,0.0,0.0055628272251308,-0.183718079527961,0.0,0.0034685863874345,-0.1447647833465082,0.0,0.0022251308900523,-0.1158034623488123,0.0,0.0022905759162303,-0.1175018347656894,0.0
Visual Object Identification,0.0031299946723494,-0.9221320843945966,0.0,0.0035961640916355,-0.9888747450761868,0.0,0.0093643323664634,-0.4273081511493096,0.395511773692251,0.0151581522918763,-1.2001928399374318,0.2443374121322572,0.0538600801120779,3.90988961505637,0.7564181237005762,0.0217664121233647,0.0726658375566639,0.5104704922491162,0.0026638252530633,-0.8503039224604612,0.0,0.0016648907831646,-0.6715621367167456,0.0,0.0035961640916355,-0.9888747450761868,0.0,0.0045285029302077,-1.110707795137424,0.0,0.0056606286627597,-1.2432048654550485,0.0,0.0071666765326861,0.0668134523273176,0.516795154185022,0.005901359537481,0.5212264753490383,0.6276017721307365,0.0059679551688075,0.4910423245324659,0.6205984460241362
