feature,r
PC.Visual Pursuit/Tracking,-0.018910832315428307
BD.Cognition.Space,-0.019375017709380472
BD.Cognition.Language.Phonology,-0.01942838384598437
PC.Word Generation (Overt),-0.019487189126996533
BD.Perception.Audition,-0.019544543504657855
ST.Clicks,-0.01960884864280515
PC.Naming (Overt),-0.01972996669263363
Contrast.External Variable,-0.019785183079200498
BD.Action.Observation,-0.019826486996740684
Instruct.Detect,-0.019908062370081463
PC.n-back,-0.019969182939575024
BD.Perception.Somesthesis,-0.020155290913213404
SM.Auditory,-0.020255171455404484
RT.Grasp,-0.020295716084973922
PC.Mental Rotation,-0.02107130259809024
Instruct.Imagine,-0.02116018080329084
RT.Saccades,-0.021483152254075485
Instruct.Name,-0.02163096760286968
BD.Perception.Vision.Shape,-0.02179127593521144
PC.Pain Monitor/Discrimination,-0.02183936610178173
PC.Reading (Overt),-0.021852437077502226
ST.Fixation Point,-0.02195852722822986
RM.Ocular,-0.021990316394340167
PC.Vibrotactile Monitor/Discrimination,-0.022324453077731655
RT.Speech,-0.022418585522204267
ST.Vibration,-0.022425955978245742
ST.Abstract/Geometrical,-0.022989556203464365
PC.Flexion/Extension,-0.02330825768922756
RT.Flexion/Extension,-0.02332602347795773
ST.Tones,-0.02384374871550916
PC.Visual Object Identification,-0.0242956100133328
ST.Shapes,-0.02439609644360005
RM.Oral/Facial,-0.027164292615165137
BD.Perception.Vision.Motion,-0.02739155870744282
SM.Tactile,-0.027826184630416955
RT.Finger Tapping,-0.028373199041877115
Contrast.Stimulus Modality,-0.029625246521784998
Instruct.Fixate,-0.036095398172391865
ST.Letters,-0.03692864528211371
BD.Cognition.Memory.Working,-0.036948087694175964
Instruct.Move,-0.03857117429881714
BD.Cognition.Language.Speech,-0.04141176013727489
SM.None,-0.04232238754451468
Contrast.Instruction,-0.04278287303389376
ST.None,-0.04299295712966543
RM.None,-0.044591238832244515
RT.None,-0.04473307409850357
Instruct.Passive/Rest,-0.04687434323080721
Contrast.Response Type,-0.04763109550642201
BD.Action.Execution,-0.05322387833928444
Contrast.Response Modality,-0.0573378572672563
